position;colour
[292,27,-2];[53,52,47]
[-402,226,-17];[38,39,41]
[222,57,-99];[24,24,26]
[-403,226,-18];[41,42,44]
[232,34,-13];[156,138,116]
[-403,225,-18];[37,38,40]
[301,11,40];[156,157,139]
[-402,223,-18];[35,36,38]
[272,66,-19];[61,61,51]
[-403,223,-18];[41,42,44]
[221,267,30];[51,59,70]
[205,80,-99];[52,45,39]
[-386,217,-16];[44,44,46]
[386,181,-2];[43,40,35]
[374,116,-1];[78,71,63]
[209,120,-99];[93,62,42]
[-403,222,-18];[44,45,47]
[-199,264,1];[29,31,43]
[-404,224,-18];[38,39,41]
[-404,221,-18];[37,38,40]
[-126,178,-20];[94,94,96]
[294,18,1];[8,7,5]
[-405,222,-18];[40,41,43]
[-370,108,-50];[98,124,136]
[417,142,-52];[28,24,15]
[-406,221,-18];[45,46,48]
[-406,223,-18];[48,49,51]
[24,23,-37];[77,69,56]
[356,45,19];[200,191,174]
[400,192,-1];[19,16,7]
[-190,70,-10];[99,95,86]
[-94,255,-5];[29,29,31]
[-96,12,-22];[115,100,81]
[-407,224,-18];[51,51,51]
[-407,223,-18];[52,52,52]
[490,228,12];[130,135,138]
[-407,221,-18];[45,45,45]
[-408,220,-18];[48,48,46]
[-276,184,-38];[27,29,28]
[338,8,85];[111,124,140]
[-407,219,-18];[41,43,42]
[-132,53,-11];[111,116,122]
[-406,219,-18];[40,41,43]
[-406,218,-18];[43,44,46]
[-403,219,-17];[41,42,44]
[114,8,79];[111,128,146]
[454,122,-30];[81,63,59]
[-403,219,-18];[41,42,44]
[-403,217,-18];[44,46,45]
[-311,144,-43];[60,49,47]
[375,193,0];[32,28,19]
[-404,219,-18];[43,44,46]
[-404,218,-18];[46,47,49]
[474,41,19];[169,154,133]
[-221,204,-20];[9,13,24]
[-402,219,-17];[43,44,46]
[-7,13,5];[169,169,161]
[-371,58,-37];[70,91,72]
[-467,100,-23];[81,73,62]
[-402,218,-18];[39,40,42]
[-377,233,-16];[34,35,39]
[331,72,18];[146,119,90]
[-399,214,-17];[55,55,53]
[-400,214,-17];[53,53,51]
[17,9,32];[154,170,183]
[-401,216,-17];[41,43,42]
[60,202,11];[139,140,134]
[-348,138,-55];[7,8,10]
[373,36,-1];[73,64,55]
[-402,215,-18];[43,43,41]
[-263,252,9];[79,77,78]
[207,52,-26];[96,82,56]
[-31,14,-15];[109,107,95]
[-403,215,-18];[53,53,51]
[-155,153,-9];[124,116,103]
[-405,215,-18];[55,55,53]
[-405,216,-18];[53,55,54]
[-406,215,-18];[56,56,54]
[-407,216,-18];[55,55,53]
[-407,215,-18];[65,65,63]
[448,149,3];[48,45,30]
[-410,214,-18];[74,75,70]
[-411,213,-18];[66,66,64]
[448,84,2];[125,105,81]
[-337,29,-72];[35,32,25]
[-413,219,-18];[60,60,60]
[-414,219,-19];[61,61,61]
[223,244,3];[13,14,19]
[-92,161,-39];[89,50,35]
[-341,224,-63];[145,101,66]
[-294,195,-42];[41,35,23]
[352,109,-87];[30,32,31]
[-286,151,-85];[93,63,37]
[-412,218,-18];[71,71,71]
[255,139,-56];[90,77,71]
[-479,259,-33];[117,117,119]
[-413,218,-18];[65,65,65]
[-371,59,-33];[145,117,132]
[195,52,-38];[14,11,2]
[-409,216,-18];[89,88,84]
[-410,216,-18];[94,95,90]
[-368,68,-89];[81,69,43]
[140,202,-12];[43,39,36]
[-429,2,92];[83,94,111]
[-411,217,-18];[80,81,76]
[-411,216,-18];[92,93,88]
[136,116,-89];[36,17,11]
[-408,216,-18];[76,76,74]
[-447,2,25];[74,73,79]
[352,112,20];[117,93,69]
[-409,219,-18];[72,72,70]
[-453,27,-27];[65,65,57]
[-455,104,-22];[104,100,91]
[-410,218,-18];[84,85,80]
[136,215,8];[76,67,60]
[-410,219,-18];[81,82,77]
[-411,218,-18];[91,91,89]
[-410,220,-18];[74,74,72]
[-267,51,-27];[69,57,41]
[280,100,-45];[66,48,48]
[-411,221,-18];[70,70,70]
[-411,224,-18];[63,63,63]
[-271,125,-26];[50,51,56]
[-410,222,-18];[61,61,61]
[-358,139,-42];[24,26,23]
[434,109,-99];[40,31,22]
[-279,159,-35];[59,62,51]
[-250,238,-11];[37,38,42]
[-412,223,-18];[55,57,56]
[362,108,-88];[29,34,40]
[-412,221,-18];[68,68,68]
[-413,221,-18];[59,61,60]
[-413,222,-18];[63,65,64]
[-360,262,-8];[21,25,36]
[284,69,-52];[44,27,33]
[-414,222,-19];[73,75,74]
[-278,62,-49];[89,71,57]
[-284,2,84];[118,139,158]
[304,208,19];[80,76,51]
[119,258,6];[40,40,38]
[-417,221,-19];[67,68,70]
[406,61,-1];[28,25,20]
[429,15,23];[107,115,125]
[-414,224,-19];[48,50,49]
[-415,222,-19];[66,68,67]
[-15,226,-28];[21,20,25]
[-416,224,-19];[71,72,74]
[-417,225,-19];[60,61,63]
[-418,226,-19];[69,70,72]
[-51,9,26];[143,161,183]
[-418,228,-19];[57,58,60]
[415,138,1];[28,27,23]
[482,254,26];[139,135,134]
[-419,229,-19];[64,65,69]
[-216,78,-26];[19,18,14]
[-419,228,-19];[78,79,83]
[-275,217,-32];[21,22,27]
[-419,231,-19];[52,53,55]
[-11,176,-6];[39,36,31]
[-419,232,-19];[62,63,65]
[-418,232,-19];[54,58,59]
[-470,80,-33];[110,73,64]
[-268,117,-34];[13,16,23]
[-321,3,39];[108,121,140]
[421,104,-99];[20,9,5]
[89,204,12];[118,108,98]
[-416,232,-19];[47,48,50]
[2,181,-30];[67,61,47]
[372,24,-2];[98,82,67]
[-417,232,-19];[53,54,56]
[-414,233,-19];[46,47,49]
[221,53,-99];[24,22,27]
[-415,233,-19];[48,49,51]
[-275,21,-35];[74,65,58]
[257,177,-7];[102,91,71]
[367,147,7];[63,61,62]
[-418,234,-19];[42,46,47]
[427,70,-36];[43,42,38]
[-136,22,-10];[96,94,99]
[-419,235,-19];[33,38,41]
[372,112,-43];[42,32,20]
[-419,234,-19];[39,44,47]
[-420,234,-19];[32,36,39]
[-343,72,-97];[51,46,42]
[296,52,-9];[48,38,26]
[-421,235,-19];[36,40,43]
[-422,234,-19];[39,42,47]
[42,59,-21];[90,86,74]
[-306,22,-99];[108,62,28]
[-368,1,76];[116,133,149]
[310,63,3];[71,60,42]
[371,64,-96];[37,40,33]
[-421,234,-19];[41,45,48]
[488,108,16];[96,95,93]
[-423,235,-20];[42,45,50]
[398,25,-3];[62,49,40]
[-424,234,-20];[44,47,52]
[-47,21,-27];[145,117,96]
[-426,235,-20];[33,40,46]
[-345,78,-69];[124,78,28]
[-425,234,-20];[41,44,49]
[-500,1,72];[125,140,163]
[105,249,7];[85,76,61]
[-426,234,-20];[41,45,48]
[-426,233,-20];[36,40,43]
[-447,28,-24];[46,45,41]
[-405,98,-32];[103,96,88]
[-443,153,-21];[74,58,58]
[-195,204,-10];[71,67,56]
[-427,233,-20];[36,37,41]
[406,73,-11];[46,47,51]
[-383,62,-26];[75,83,93]
[416,10,66];[104,114,124]
[-428,234,-20];[43,44,48]
[-429,235,-20];[33,37,36]
[-430,234,-21];[49,50,52]
[-432,235,-21];[49,51,50]
[32,110,-37];[115,58,28]
[35,256,-3];[12,14,11]
[-433,234,-21];[70,71,73]
[-77,40,-40];[98,52,26]
[164,116,-53];[60,36,36]
[-429,217,-20];[94,94,94]
[282,106,-41];[64,58,60]
[-143,256,-10];[28,29,34]
[26,144,-37];[135,80,49]
[-434,234,-21];[63,64,66]
[-436,233,-21];[55,53,54]
[303,34,6];[33,19,16]
[-435,233,-21];[53,51,54]
[366,38,7];[162,170,180]
[205,13,-7];[123,119,116]
[-263,106,-75];[30,23,15]
[410,132,-12];[48,35,27]
[81,138,15];[133,130,125]
[-291,124,-62];[34,28,28]
[-434,233,-21];[52,52,52]
[-432,234,-21];[68,69,71]
[-433,233,-21];[58,58,58]
[146,129,-99];[53,40,32]
[405,141,-51];[53,41,27]
[-433,232,-21];[72,72,72]
[409,262,45];[18,19,23]
[319,72,9];[58,57,39]
[-430,233,-21];[35,36,40]
[-335,55,-85];[72,61,41]
[-41,105,-39];[148,74,35]
[-368,193,-42];[85,72,55]
[421,68,-25];[50,50,50]
[256,157,-75];[60,46,33]
[-416,252,-8];[33,38,44]
[-408,49,-27];[159,161,156]
[-431,233,-21];[41,42,44]
[-48,243,-9];[14,17,24]
[285,140,-99];[73,54,47]
[-370,2,85];[106,129,160]
[277,83,-23];[58,38,37]
[-431,232,-20];[52,52,54]
[-432,232,-21];[63,63,65]
[110,136,-65];[50,41,44]
[81,238,9];[118,114,105]
[-432,231,-21];[76,76,78]
[-372,84,-30];[37,50,69]
[-348,262,-7];[20,24,35]
[-427,231,-20];[58,59,61]
[-427,229,-20];[71,72,74]
[100,119,15];[30,31,25]
[-54,264,31];[66,69,78]
[-300,241,-54];[23,21,24]
[-355,203,-44];[64,71,64]
[83,8,83];[97,119,142]
[-428,228,-20];[63,64,66]
[177,77,-99];[44,36,34]
[-429,229,-20];[75,76,78]
[-282,75,-36];[116,116,124]
[-430,230,-20];[69,70,72]
[-430,229,-20];[70,71,73]
[370,121,-91];[75,67,56]
[300,153,-7];[54,46,35]
[-430,228,-20];[61,62,64]
[-429,226,-20];[70,71,75]
[-427,227,-20];[53,54,56]
[-426,226,-20];[62,63,65]
[272,113,-62];[67,57,47]
[453,124,2];[87,74,55]
[-425,227,-20];[54,55,57]
[-423,226,-20];[54,55,57]
[136,144,-14];[102,96,80]
[-424,226,-20];[57,58,60]
[243,166,-99];[44,35,26]
[-366,105,-99];[94,67,40]
[-121,221,-8];[49,48,44]
[-422,226,-20];[54,55,57]
[366,199,20];[53,54,56]
[-420,226,-20];[42,43,45]
[-421,226,-20];[52,53,55]
[-356,153,-40];[92,101,108]
[-277,4,-6];[149,154,160]
[300,47,3];[159,38,53]
[-419,226,-20];[42,43,45]
[-207,239,-9];[33,37,38]
[53,145,-1];[144,123,102]
[-8,6,55];[108,123,142]
[492,161,10];[166,177,183]
[-419,225,-19];[47,48,50]
[-348,4,14];[137,144,160]
[56,41,13];[104,92,76]
[-420,225,-20];[50,51,53]
[-420,224,-19];[77,79,78]
[-4,265,6];[10,14,26]
[-259,7,-26];[156,148,133]
[353,156,21];[105,102,71]
[-420,221,-19];[76,78,77]
[-420,223,-19];[69,71,70]
[299,70,-65];[36,35,41]
[455,117,-44];[87,82,79]
[452,250,38];[179,189,191]
[-419,223,-19];[65,66,68]
[65,249,14];[93,104,122]
[-418,224,-19];[71,72,74]
[-419,222,-19];[70,72,71]
[52,191,-4];[156,135,108]
[406,62,0];[23,19,16]
[-209,263,25];[58,62,71]
[456,253,24];[39,39,37]
[-418,221,-19];[61,61,61]
[-207,33,-14];[91,88,81]
[-418,218,-19];[71,71,71]
[-423,218,-19];[72,73,75]
[309,8,78];[119,135,151]
[-418,211,-19];[68,68,66]
[-268,137,-75];[18,12,12]
[430,172,1];[37,30,22]
[42,185,-20];[114,97,77]
[-100,259,19];[56,52,51]
[157,186,-12];[69,61,50]
[-76,8,35];[112,133,152]
[-338,232,-49];[43,43,45]
[117,108,-9];[108,87,56]
[-419,212,-19];[67,67,65]
[-378,138,-31];[107,107,107]
[-261,215,-28];[41,41,39]
[51,7,50];[132,144,158]
[-418,213,-19];[73,73,71]
[-418,214,-19];[65,65,63]
[312,10,55];[163,152,130]
[-419,214,-19];[69,69,67]
[359,60,-74];[43,42,40]
[-122,83,-22];[111,115,118]
[-422,217,-19];[79,79,77]
[-423,217,-19];[90,90,90]
[386,134,-35];[76,64,50]
[-423,216,-19];[95,95,95]
[-420,216,-19];[99,99,97]
[-21,14,-16];[104,102,89]
[-419,217,-19];[94,94,92]
[320,7,88];[103,117,128]
[-421,217,-19];[79,79,77]
[157,179,-13];[78,70,57]
[-421,221,-20];[77,79,78]
[110,73,-75];[37,26,34]
[368,198,1];[57,52,46]
[-421,221,-19];[77,79,78]
[-424,219,-20];[74,75,77]
[-424,221,-19];[91,92,94]
[-347,8,-50];[39,35,26]
[-252,200,-28];[68,64,53]
[53,120,2];[158,141,123]
[225,12,13];[168,157,129]
[-424,221,-20];[91,92,94]
[62,198,11];[127,124,115]
[412,107,0];[75,52,36]
[274,137,-8];[95,76,62]
[-423,222,-20];[72,73,75]
[-281,139,-69];[55,43,27]
[-180,244,-8];[25,26,30]
[-363,211,-31];[60,61,56]
[-424,222,-20];[78,79,81]
[-423,222,-19];[72,73,75]
[-422,222,-20];[66,67,69]
[-327,62,-99];[130,78,38]
[404,188,-2];[30,29,24]
[-422,225,-20];[65,66,68]
[-422,224,-20];[80,81,83]
[-425,224,-20];[71,72,74]
[-444,243,-21];[87,95,98]
[-77,4,96];[107,132,150]
[-424,223,-20];[71,72,74]
[-426,223,-20];[93,94,96]
[407,11,-72];[57,33,23]
[-428,225,-20];[73,74,76]
[-68,264,0];[10,16,28]
[443,252,40];[45,45,45]
[-241,128,-92];[75,50,28]
[-429,224,-20];[91,92,94]
[-369,106,-48];[130,125,119]
[-430,224,-20];[91,92,94]
[-272,30,-99];[79,48,27]
[-63,11,12];[125,136,156]
[-365,221,-29];[22,25,30]
[-429,223,-20];[90,91,93]
[-278,103,-25];[31,30,35]
[-429,222,-20];[78,79,81]
[471,14,46];[108,116,127]
[-378,20,-39];[82,77,81]
[-430,222,-20];[89,90,92]
[-256,258,6];[43,44,48]
[-295,2,60];[110,131,150]
[405,197,-2];[27,23,14]
[-309,8,-45];[126,110,84]
[-431,223,-20];[107,108,110]
[-427,220,-20];[86,87,89]
[53,240,-2];[26,27,32]
[347,9,70];[123,131,144]
[-428,221,-20];[75,76,78]
[-429,221,-20];[84,85,87]
[-283,97,-64];[95,95,85]
[-384,193,-32];[103,101,89]
[-428,222,-20];[73,74,76]
[-195,6,39];[111,132,159]
[-429,261,-2];[9,13,25]
[-445,99,-21];[85,82,75]
[-425,221,-20];[78,79,81]
[273,87,-22];[75,61,50]
[-425,220,-20];[92,93,95]
[-426,220,-20];[86,87,89]
[-211,263,11];[15,23,36]
[162,69,-99];[65,46,31]
[-342,127,-61];[17,19,14]
[379,159,1];[68,59,42]
[-425,218,-19];[101,103,102]
[51,79,-7];[104,92,80]
[-424,217,-19];[102,102,102]
[-372,258,-12];[24,31,41]
[268,8,72];[122,133,150]
[-357,139,-99];[100,74,49]
[-425,215,-19];[83,83,83]
[-426,218,-19];[71,73,72]
[-41,231,-47];[11,16,20]
[-426,216,-19];[77,77,77]
[-427,218,-19];[95,97,96]
[-428,215,-19];[86,86,86]
[441,11,54];[112,124,138]
[-427,217,-19];[77,79,78]
[-293,243,-12];[29,30,34]
[-130,4,73];[51,51,51]
[-413,11,-30];[118,128,138]
[-278,72,-67];[49,40,31]
[-427,215,-19];[86,86,84]
[-481,151,-35];[132,92,82]
[-295,237,-20];[19,23,34]
[-427,219,-20];[101,102,104]
[-428,218,-20];[96,98,97]
[-51,264,11];[8,14,28]
[-290,95,-59];[50,48,36]
[-429,220,-20];[90,91,93]
[154,109,-99];[93,64,46]
[-11,242,-49];[15,15,23]
[-167,228,-10];[48,46,47]
[392,88,-1];[37,39,34]
[202,223,-10];[39,34,30]
[-429,218,-20];[96,96,96]
[-430,218,-20];[97,97,97]
[-94,263,29];[57,60,67]
[-359,4,19];[104,111,129]
[-434,221,-21];[112,112,114]
[335,197,20];[85,77,56]
[-433,221,-20];[110,110,110]
[-432,222,-20];[114,114,114]
[-434,222,-21];[112,113,115]
[-256,151,-96];[110,77,44]
[-435,222,-21];[113,114,116]
[-434,223,-20];[112,112,112]
[452,211,21];[100,91,76]
[-160,233,-9];[49,46,41]
[410,212,1];[47,41,29]
[273,85,-47];[75,30,35]
[-433,223,-20];[106,107,109]
[76,42,19];[146,133,117]
[-435,223,-21];[117,118,120]
[-434,224,-21];[113,114,116]
[443,135,-21];[52,38,27]
[-439,224,-21];[93,93,95]
[-440,224,-21];[93,93,95]
[367,201,1];[55,50,44]
[204,242,-10];[15,14,19]
[-315,263,-5];[18,21,38]
[-441,224,-21];[105,105,105]
[-163,132,-9];[117,109,98]
[368,262,5];[7,11,10]
[438,171,2];[34,34,24]
[-438,226,-21];[100,101,105]
[140,8,78];[36,41,47]
[412,41,-85];[27,17,15]
[-436,226,-21];[103,104,106]
[-437,225,-21];[118,119,123]
[392,195,0];[40,33,25]
[-343,235,-14];[33,32,38]
[-438,224,-21];[97,97,99]
[110,98,-76];[56,27,31]
[-456,39,-28];[89,84,80]
[-432,227,-21];[84,85,87]
[-43,215,-28];[22,23,27]
[-222,263,14];[17,24,42]
[-432,226,-21];[96,97,99]
[-339,45,-74];[32,29,20]
[-434,228,-21];[106,106,106]
[-434,227,-21];[92,92,92]
[-437,228,-21];[106,106,108]
[-435,229,-21];[102,102,104]
[-436,229,-21];[90,90,92]
[179,11,37];[124,132,142]
[-382,107,-94];[94,77,57]
[-436,231,-21];[93,93,93]
[-437,231,-21];[90,90,90]
[-437,230,-21];[80,80,80]
[37,10,25];[118,125,133]
[-95,189,-27];[53,52,48]
[453,231,9];[23,23,25]
[171,162,-81];[60,53,47]
[-228,177,-27];[67,65,53]
[-438,231,-21];[87,87,87]
[381,86,-23];[31,23,20]
[-438,230,-21];[84,84,84]
[-439,230,-21];[92,92,92]
[-439,229,-21];[94,94,96]
[201,185,-25];[111,63,27]
[-440,229,-21];[102,102,104]
[-440,228,-21];[112,112,114]
[-407,167,-33];[202,206,205]
[-441,228,-21];[107,107,109]
[-348,176,-41];[72,66,50]
[393,114,-14];[34,25,18]
[-380,29,-30];[18,18,16]
[229,110,-99];[102,74,50]
[-441,229,-21];[105,105,105]
[466,64,21];[169,145,135]
[275,124,-28];[52,37,34]
[397,51,-17];[76,73,68]
[-443,229,-21];[101,101,99]
[-444,230,-21];[93,93,95]
[466,176,24];[165,158,148]
[-445,231,-21];[84,84,84]
[-444,231,-21];[77,77,77]
[302,11,31];[92,93,85]
[-446,233,-22];[69,68,64]
[-445,232,-21];[93,94,89]
[-467,137,-27];[71,67,58]
[-438,261,-21];[65,65,65]
[-63,11,14];[100,124,150]
[-446,232,-22];[69,68,64]
[274,104,-19];[36,35,31]
[-449,233,-22];[37,42,38]
[-448,232,-22];[70,66,63]
[-449,230,-22];[98,97,93]
[501,71,9];[194,199,203]
[-450,232,-22];[102,99,94]
[-344,56,-70];[38,27,25]
[-24,191,-24];[80,83,92]
[-447,230,-22];[97,95,96]
[-100,89,-30];[136,125,105]
[24,60,-38];[93,45,22]
[-446,228,-21];[115,115,115]
[-325,5,-34];[137,125,113]
[-332,159,-41];[69,67,55]
[-446,227,-22];[102,102,104]
[-448,228,-22];[127,127,127]
[-442,228,-21];[103,103,105]
[-444,229,-21];[109,109,109]
[205,12,24];[106,114,124]
[392,23,-90];[44,29,24]
[307,93,-8];[105,88,70]
[369,11,49];[113,131,153]
[290,50,-8];[77,62,43]
[-332,235,-15];[19,23,32]
[-444,228,-21];[111,111,109]
[407,53,-1];[31,17,14]
[-113,265,-7];[24,24,32]
[400,204,0];[48,42,30]
[163,194,-11];[78,69,51]
[-441,227,-21];[98,98,100]
[-73,215,-33];[39,39,29]
[-442,227,-21];[101,101,103]
[192,17,-14];[179,170,161]
[-68,226,-33];[12,18,18]
[366,18,1];[139,140,144]
[-443,227,-21];[95,95,95]
[339,144,20];[96,91,71]
[-440,225,-21];[105,106,108]
[-441,226,-21];[106,106,108]
[-442,226,-21];[102,102,104]
[255,24,-12];[136,119,101]
[190,45,-99];[60,51,42]
[-383,118,-93];[30,23,17]
[-443,225,-21];[104,104,104]
[-370,69,-52];[169,140,108]
[-158,14,-10];[72,70,58]
[-444,225,-21];[103,103,103]
[298,78,-59];[26,26,28]
[-56,13,-7];[167,160,152]
[-268,264,-8];[11,19,32]
[-442,224,-21];[104,104,104]
[-441,223,-21];[106,105,103]
[372,59,-40];[53,53,53]
[-160,81,-9];[79,76,67]
[111,62,2];[133,144,161]
[-443,223,-21];[110,105,102]
[31,258,23];[21,24,29]
[-268,257,4];[30,32,44]
[-448,223,-22];[131,120,118]
[-447,222,-22];[118,109,110]
[-280,111,-35];[23,22,28]
[-296,239,-60];[5,5,7]
[280,42,-8];[60,44,31]
[-447,223,-22];[131,121,122]
[132,13,18];[89,97,108]
[445,89,-71];[41,41,33]
[-66,264,21];[21,24,39]
[-351,262,6];[31,35,47]
[-446,222,-21];[111,103,101]
[-445,220,-21];[105,104,102]
[154,261,16];[19,19,19]
[-446,221,-21];[103,102,98]
[-447,220,-21];[101,97,96]
[60,88,15];[78,74,65]
[378,196,0];[38,29,20]
[-448,220,-22];[107,103,100]
[-250,146,-93];[129,89,63]
[390,251,-2];[19,18,16]
[-378,215,-25];[46,49,56]
[-449,217,-21];[117,121,124]
[400,232,-3];[38,31,25]
[-165,59,-10];[100,97,92]
[14,229,-7];[24,26,38]
[-448,218,-21];[123,123,121]
[307,182,-5];[47,46,41]
[316,32,10];[50,52,31]
[298,185,-5];[81,84,89]
[454,109,-69];[57,47,37]
[501,173,10];[167,174,180]
[-317,219,-46];[38,26,12]
[-446,216,-21];[114,113,111]
[-48,105,-39];[99,48,27]
[121,258,6];[46,46,44]
[-447,215,-21];[114,114,114]
[76,117,16];[85,76,67]
[-281,79,-36];[147,146,160]
[-445,218,-21];[105,105,103]
[203,33,-14];[163,150,133]
[146,83,-72];[35,28,22]
[392,15,10];[152,144,141]
[230,8,75];[75,81,93]
[-445,217,-21];[114,113,111]
[272,7,92];[94,103,110]
[-149,5,71];[118,117,115]
[-443,218,-21];[114,114,114]
[159,160,-84];[82,77,73]
[-443,217,-21];[124,120,119]
[-278,89,-50];[79,70,63]
[171,119,-52];[94,73,54]
[160,106,-57];[62,25,16]
[155,112,-55];[64,30,20]
[357,250,35];[151,143,122]
[399,11,-71];[57,33,21]
[383,140,0];[43,36,28]
[248,143,-48];[79,55,42]
[-444,218,-21];[115,115,113]
[137,86,-38];[70,52,48]
[342,10,58];[107,116,131]
[-444,217,-21];[117,113,112]
[275,95,-17];[98,89,72]
[-443,216,-21];[120,119,117]
[-443,215,-21];[116,116,114]
[47,42,-14];[107,95,73]
[-443,214,-21];[133,132,128]
[-352,126,-67];[40,39,34]
[-438,218,-21];[91,91,91]
[-345,4,-3];[157,158,162]
[-438,217,-21];[103,103,101]
[-439,218,-21];[87,87,87]
[-369,103,-99];[51,38,19]
[-411,159,-22];[120,124,127]
[-254,77,-89];[88,43,24]
[-349,263,-10];[21,25,34]
[408,15,-73];[46,27,21]
[-439,217,-21];[107,107,105]
[63,7,76];[113,133,144]
[353,141,21];[108,106,83]
[-439,216,-21];[103,103,103]
[-375,151,-39];[133,131,106]
[50,156,-12];[135,119,94]
[-319,189,-41];[86,87,73]
[-379,136,-29];[93,85,74]
[-441,215,-21];[100,100,98]
[-444,84,-21];[121,118,111]
[-331,6,-38];[147,134,117]
[-256,253,9];[58,58,60]
[442,19,-33];[48,34,34]
[-264,263,25];[58,65,73]
[151,216,-13];[35,34,29]
[-441,217,-21];[108,107,105]
[-440,218,-21];[86,86,86]
[-441,218,-21];[86,86,86]
[489,259,22];[122,121,126]
[-443,219,-21];[123,123,123]
[110,202,7];[125,119,107]
[-360,137,-42];[55,56,48]
[-249,241,-11];[38,41,50]
[-473,3,-27];[164,163,159]
[-442,220,-21];[127,127,127]
[-440,221,-21];[87,86,84]
[227,48,-22];[85,72,55]
[-439,223,-21];[105,105,107]
[-439,222,-21];[84,82,83]
[47,16,-10];[121,95,70]
[-451,154,-22];[109,95,86]
[-465,113,-23];[112,104,89]
[148,148,-55];[36,32,23]
[218,51,-35];[78,45,26]
[359,174,22];[98,89,84]
[495,87,9];[191,194,201]
[487,59,20];[157,156,152]
[-367,65,-70];[109,82,53]
[-358,83,-99];[189,126,59]
[-440,222,-21];[84,83,81]
[-437,222,-21];[78,78,78]
[-291,93,-65];[19,17,22]
[-437,221,-21];[88,88,88]
[-405,255,24];[80,83,66]
[-439,221,-21];[81,80,78]
[-439,220,-21];[127,127,127]
[399,167,-5];[88,94,94]
[149,13,5];[82,90,101]
[-321,262,22];[30,36,48]
[-439,219,-21];[107,109,108]
[-437,220,-21];[120,120,120]
[-107,245,-5];[61,59,64]
[-436,220,-21];[116,116,116]
[-434,221,-20];[112,112,114]
[-311,182,-40];[41,37,34]
[264,79,-47];[70,25,30]
[-435,221,-21];[114,114,116]
[-435,220,-21];[120,120,120]
[239,163,-78];[72,60,48]
[-68,216,-34];[35,43,45]
[-143,264,19];[16,24,37]
[-342,217,-57];[156,115,85]
[374,38,0];[100,95,91]
[-434,220,-20];[110,110,110]
[-432,219,-20];[118,118,118]
[386,25,-99];[61,44,36]
[-305,193,-42];[59,63,48]
[258,13,4];[154,150,147]
[-433,220,-20];[96,96,96]
[-433,219,-20];[123,123,123]
[-218,6,25];[156,167,184]
[455,34,16];[100,89,67]
[-427,261,9];[17,23,37]
[-432,217,-20];[94,94,94]
[-433,216,-20];[116,116,116]
[-381,111,-30];[36,35,33]
[-431,131,-20];[108,99,90]
[142,224,9];[111,102,85]
[454,35,2];[103,88,67]
[-433,217,-20];[105,105,105]
[-103,44,-24];[145,139,125]
[-247,99,-93];[14,12,13]
[-434,215,-20];[117,117,117]
[404,43,-13];[35,30,26]
[-434,217,-20];[108,108,110]
[52,37,1];[65,61,52]
[-434,216,-20];[115,115,115]
[-222,33,-31];[86,71,48]
[-198,207,-10];[71,67,58]
[404,50,-19];[65,62,55]
[-435,216,-20];[117,117,119]
[-56,132,-38];[117,67,40]
[-26,130,-39];[68,41,30]
[-433,218,-20];[111,111,111]
[-435,219,-20];[111,111,111]
[-435,218,-20];[102,102,102]
[-365,138,-53];[12,10,13]
[-312,146,-73];[29,20,11]
[-435,217,-20];[116,116,118]
[-436,219,-21];[102,102,102]
[-437,219,-21];[104,104,104]
[-189,78,-10];[68,69,63]
[-437,217,-21];[103,103,103]
[-383,55,-25];[17,16,21]
[20,11,21];[151,160,175]
[-415,89,-19];[66,62,59]
[-436,216,-20];[107,107,109]
[-437,216,-21];[101,101,103]
[381,213,0];[70,60,50]
[-210,165,-21];[78,78,70]
[-436,215,-20];[112,112,112]
[415,124,-99];[36,34,39]
[-437,215,-21];[119,119,119]
[218,47,-99];[10,10,12]
[270,114,-47];[64,46,42]
[-438,215,-21];[115,115,115]
[-451,144,-22];[103,98,92]
[-229,160,-27];[72,68,57]
[-438,214,-21];[116,116,114]
[-436,214,-20];[123,123,121]
[-113,175,-23];[151,121,85]
[449,94,-76];[42,46,31]
[-378,95,-28];[16,20,19]
[-433,212,-20];[106,105,103]
[-503,178,-38];[124,94,86]
[267,76,-53];[45,47,62]
[-434,212,-20];[103,102,100]
[-343,29,-73];[17,19,14]
[-435,211,-20];[129,128,126]
[-377,142,-42];[65,65,57]
[-437,211,-21];[118,117,115]
[-438,212,-21];[106,106,104]
[-126,204,-8];[79,73,59]
[-439,213,-21];[100,100,98]
[340,8,72];[118,130,142]
[-440,214,-21];[112,112,110]
[-441,214,-21];[107,106,102]
[-265,240,-11];[37,38,43]
[-342,188,-42];[29,31,26]
[-440,211,-21];[122,121,119]
[-268,262,11];[13,19,33]
[-440,210,-21];[122,121,119]
[-441,211,-21];[117,116,114]
[-444,213,-21];[112,112,110]
[388,129,-87];[41,34,26]
[301,10,54];[126,142,157]
[-37,240,-52];[13,18,22]
[-443,211,-21];[117,116,114]
[429,65,-59];[18,25,33]
[-444,211,-21];[121,121,119]
[30,205,-21];[34,34,34]
[-445,211,-21];[121,117,114]
[-110,270,34];[62,60,61]
[369,148,-1];[34,31,24]
[76,7,92];[97,106,123]
[-348,234,-14];[30,34,37]
[-267,71,-72];[100,72,71]
[-445,209,-21];[110,109,107]
[-375,120,-49];[42,42,40]
[328,29,11];[40,31,24]
[-191,262,-10];[24,28,39]
[-52,263,-2];[11,13,25]
[-445,207,-21];[120,118,119]
