position;colour
[-105,69,-53];[57,32,18]
[-144,1,-24];[112,69,43]
[-17,209,-72];[82,44,33]
[-21,159,-96];[54,36,27]
[-34,306,-16];[165,134,90]
[-99,163,-33];[0,8,8]
[-144,1,-25];[112,69,43]
[-144,0,-27];[112,69,43]
[-27,169,-83];[82,40,24]
[-77,256,85];[33,48,84]
[-144,0,-30];[120,77,51]
[-25,326,-20];[107,77,24]
[-145,1,-25];[112,69,43]
[-145,1,-26];[112,69,43]
[13,168,-57];[49,44,82]
[-145,0,-29];[120,77,51]
[-145,0,-30];[120,77,51]
[-145,0,-31];[120,77,51]
[5,45,-27];[74,44,33]
[-117,247,43];[87,78,79]
[-65,233,56];[66,28,21]
[51,127,-31];[101,101,101]
[-146,1,-22];[99,65,41]
[-95,263,19];[27,54,18]
[-146,1,-23];[123,77,49]
[-39,157,-101];[49,44,90]
[-146,1,-24];[107,65,43]
[10,7,26];[66,40,24]
[-146,1,-26];[107,65,43]
[-28,311,-14];[173,142,99]
[-113,62,-34];[68,41,27]
[-146,0,-27];[99,60,41]
[-146,0,-29];[115,73,49]
[-46,233,103];[76,72,79]
[-68,137,-19];[140,156,170]
[-102,168,-35];[49,44,16]
[2,123,-79];[41,36,74]
[-38,199,-93];[76,37,24]
[-16,180,-90];[76,34,27]
[26,44,-14];[57,34,21]
[-122,103,-50];[137,94,49]
[-54,276,63];[74,67,63]
[2,32,-27];[96,62,38]
[-146,0,-31];[117,73,46]
[-147,1,-22];[99,65,41]
[-1,136,-77];[49,40,82]
[-24,342,-12];[99,60,24]
[-147,1,-24];[107,65,43]
[-147,1,-25];[107,65,43]
[-21,211,-91];[82,91,98]
[-147,0,-28];[112,70,46]
[-81,230,-43];[24,28,41]
[-51,240,102];[104,90,82]
[-147,0,-29];[112,70,46]
[-147,0,-30];[112,70,46]
[1,97,12];[156,172,186]
[-29,353,-28];[24,44,16]
[-44,279,-60];[33,16,8]
[-20,252,-38];[24,57,21]
[-34,263,-60];[30,57,21]
[-147,0,-31];[115,73,49]
[-148,1,-24];[107,65,43]
[-148,1,-25];[115,71,46]
[-45,325,3];[140,101,66]
[-78,236,-42];[132,113,49]
[-148,0,-27];[99,60,41]
[-128,106,-35];[115,74,33]
[-37,163,6];[46,86,33]
[-148,0,-28];[112,70,46]
[-20,292,-36];[99,60,33]
[-149,1,-21];[132,81,57]
[-104,219,67];[96,64,38]
[-28,153,-93];[33,32,74]
[-149,1,-22];[110,69,49]
[-113,153,-26];[24,24,33]
[-23,203,-39];[51,87,41]
[-149,1,-23];[123,81,49]
[-149,1,-25];[117,75,46]
[-149,1,-26];[117,75,46]
[18,60,3];[82,50,33]
[37,6,8];[57,32,16]
[-25,238,-85];[156,166,173]
[-149,0,-29];[107,65,41]
[-119,255,11];[68,79,84]
[-88,191,-43];[33,28,8]
[-97,90,-50];[123,78,35]
[-149,0,-31];[107,65,41]
[-95,96,-46];[123,85,41]
[-149,0,-32];[107,65,41]
[-35,310,-5];[49,24,16]
[111,102,14];[185,185,186]
[-52,256,75];[118,83,49]
[-54,164,-35];[82,97,107]
[-150,1,-21];[129,81,55]
[-150,1,-22];[110,69,49]
[-150,1,-23];[123,81,49]
[-32,260,-85];[49,85,33]
[-15,209,-73];[90,52,33]
[-10,78,-23];[87,50,33]
[-150,1,-25];[117,75,46]
[-150,1,-26];[117,75,46]
[28,3,0];[123,81,57]
[-150,0,-27];[107,65,41]
[-45,307,-62];[24,20,0]
[-150,0,-28];[123,81,49]
[-150,0,-29];[107,65,41]
[-150,0,-31];[107,65,41]
[-151,1,-22];[129,82,54]
[-60,312,-11];[132,101,74]
[-153,14,-40];[41,24,16]
[-151,1,-23];[129,81,54]
[-59,158,-1];[115,125,140]
[87,117,-2];[141,141,141]
[-151,0,-30];[117,75,46]
[-151,0,-32];[107,65,41]
[-151,0,-33];[112,70,43]
[-33,179,-82];[74,32,24]
[-152,1,-25];[123,74,49]
[-152,1,-26];[123,74,49]
[-106,117,-26];[140,154,173]
[-7,148,-87];[41,40,74]
[-83,166,-41];[49,85,33]
[-94,98,-46];[140,93,49]
[-152,1,-28];[123,81,49]
[-152,0,-31];[107,65,41]
[10,14,27];[71,42,30]
[-62,249,-60];[107,85,41]
[-152,0,-33];[117,75,46]
[-102,80,-29];[74,44,24]
[-153,0,-28];[123,73,49]
[-91,176,-42];[24,24,33]
[-153,0,-32];[107,65,41]
[-39,260,-61];[46,82,38]
[-93,235,53];[74,40,24]
[-39,152,-52];[54,94,41]
[-1,61,-26];[90,56,33]
[-78,204,-19];[66,81,82]
[-153,0,-33];[117,75,46]
[-154,0,-30];[117,71,43]
[-154,0,-31];[115,69,41]
[-155,0,-34];[115,73,49]
[-7,150,-80];[33,24,57]
[-8,149,-80];[24,20,49]
[-115,249,7];[51,60,68]
[-9,148,-79];[24,20,49]
[-45,225,79];[165,125,74]
[-74,364,-36];[66,105,49]
[-45,225,78];[140,101,49]
[3,41,14];[66,37,27]
[-64,313,-29];[131,101,40]
[-6,150,-80];[24,24,49]
[-7,149,-79];[24,24,49]
[-8,149,-79];[33,24,57]
[17,27,-20];[66,36,24]
[-7,152,-75];[82,48,30]
[-9,150,-75];[66,44,33]
[-14,147,-78];[132,101,49]
[-7,150,-79];[24,24,49]
[-46,269,-67];[8,8,8]
[-7,151,-77];[82,48,30]
[-86,335,-77];[49,77,33]
[-96,101,-7];[123,142,156]
[-75,127,-4];[153,171,186]
[-8,151,-75];[74,44,27]
[-8,150,-76];[107,52,41]
[-43,299,-35];[132,97,74]
[-139,76,-62];[74,44,33]
[-5,149,-83];[24,24,57]
[-6,149,-83];[115,60,41]
[-47,278,8];[71,113,51]
[-125,0,-35];[117,77,46]
[-96,187,103];[115,101,99]
[-7,150,-81];[24,20,49]
[-8,149,-81];[68,44,29]
[-8,148,-82];[68,44,29]
[-94,344,-51];[41,69,33]
[-38,271,-74];[49,81,33]
[-5,150,-81];[24,24,49]
[-36,303,-13];[156,130,90]
[-4,149,-83];[41,40,74]
[-102,69,-43];[60,36,21]
[-3,159,-83];[107,60,41]
[-26,184,-50];[46,81,38]
[-142,71,-67];[74,44,33]
[-93,197,-44];[33,36,57]
[-3,156,-83];[107,60,41]
[-5,154,-82];[57,36,24]
[-126,322,-67];[57,97,41]
[-156,5,-43];[54,32,18]
[-5,152,-82];[73,45,29]
[-4,151,-83];[90,50,35]
[-89,195,103];[33,48,82]
[-4,156,-82];[57,36,24]
[-79,208,-23];[33,60,24]
[-100,182,-32];[33,36,49]
[-4,153,-83];[90,52,35]
[-4,158,-78];[88,50,35]
[-3,163,-81];[90,56,35]
[-3,163,-82];[90,56,33]
[-4,161,-81];[66,44,33]
[-7,161,-37];[24,52,16]
[27,15,43];[90,52,33]
[-29,247,-82];[68,83,93]
[-4,161,-82];[73,48,29]
[-4,160,-80];[99,56,41]
[-4,160,-81];[99,56,41]
[-4,160,-82];[90,56,35]
[-18,195,-91];[112,67,43]
[-63,233,-56];[173,150,66]
[-3,159,-78];[99,56,41]
[-4,159,-82];[93,53,35]
[-4,158,-80];[98,52,43]
[-18,168,-43];[99,109,117]
[-4,158,-81];[82,44,33]
[-76,218,-47];[82,69,33]
[-4,157,-79];[90,48,38]
[-66,261,-57];[24,32,49]
[-12,181,-16];[51,89,35]
[-4,157,-80];[98,52,43]
[-95,187,-44];[74,60,24]
[-38,348,2];[33,52,24]
[-109,265,4];[30,57,21]
[-43,157,-106];[41,40,82]
[-35,248,89];[84,75,74]
[-20,339,-5];[101,67,24]
[-16,107,-9];[173,187,198]
[-4,156,-81];[82,48,38]
[85,112,-12];[157,157,157]
[-102,137,-26];[156,178,189]
[-8,169,-36];[49,93,41]
[-99,233,29];[63,70,79]
[-61,255,-53];[49,32,16]
[-5,154,-81];[82,48,38]
[-5,153,-81];[90,53,38]
[-5,152,-81];[99,56,41]
[-35,300,-39];[43,82,35]
[-34,232,-1];[66,109,49]
[-4,156,-80];[107,56,49]
[-44,273,-66];[33,32,16]
[-88,234,-17];[74,48,24]
[-4,157,-81];[90,48,38]
[-7,160,-76];[82,49,32]
[-68,244,-47];[24,32,49]
[-21,253,-71];[33,60,24]
[41,127,-48];[98,96,98]
[-7,162,-76];[90,52,41]
[-85,259,9];[27,52,18]
[-6,161,-76];[49,36,16]
[-5,177,-89];[93,49,32]
[31,125,-54];[89,89,89]
[-18,255,-81];[63,102,46]
[-5,160,-76];[49,36,16]
[19,88,-17];[115,69,33]
[-123,28,-71];[63,34,21]
[-11,181,-75];[60,26,18]
[-127,10,-69];[99,65,41]
[-57,235,66];[99,56,49]
[-4,159,-77];[65,42,24]
[109,113,17];[145,145,145]
[-6,100,-16];[115,73,41]
[-34,192,-74];[57,28,16]
[-5,159,-76];[65,42,24]
[-6,159,-76];[99,56,41]
[-6,157,-75];[66,40,24]
[-7,159,-75];[99,56,41]
[-6,155,-76];[88,50,35]
[-7,153,-76];[74,46,29]
[-7,152,-76];[90,52,33]
[-100,186,102];[57,44,41]
[-13,168,-92];[49,22,16]
[-18,337,-3];[99,65,24]
[-5,155,-78];[90,52,41]
[-5,154,-79];[82,48,38]
[-6,152,-79];[99,56,41]
[-5,157,-76];[66,40,24]
[132,94,27];[237,235,236]
[-4,155,-78];[90,52,41]
[-15,242,-58];[43,77,33]
[-50,313,4];[173,138,99]
[-6,154,-75];[82,49,35]
[-5,154,-76];[90,52,41]
[-6,153,-75];[82,49,35]
[-138,51,-38];[79,49,33]
[-5,153,-77];[82,49,35]
[-4,153,-79];[90,52,43]
[-6,152,-77];[90,52,41]
[-60,327,0];[115,81,24]
[-4,157,-78];[88,50,35]
[-4,155,-79];[90,52,41]
[-81,235,-46];[16,24,33]
[-6,155,-75];[77,45,29]
[-113,174,98];[115,109,107]
[-102,147,-15];[150,167,181]
[7,5,9];[87,54,35]
[-27,166,-3];[132,146,156]
[-6,154,-76];[82,49,35]
[12,105,-9];[156,170,181]
[-41,248,10];[106,65,35]
[-88,186,-9];[60,99,43]
[-45,226,69];[156,121,66]
[-57,231,103];[33,56,99]
[-46,227,67];[153,116,68]
[-81,138,-31];[159,176,183]
[-84,227,-11];[68,38,18]
[-47,226,67];[153,116,68]
[-51,252,-61];[74,65,33]
[135,101,29];[102,102,102]
[-47,227,66];[134,98,54]
[-48,226,67];[128,94,49]
[-20,149,-101];[90,52,41]
[5,118,-79];[49,48,90]
[-21,148,-101];[66,40,33]
[-51,185,-45];[74,82,90]
[-95,238,30];[49,28,18]
[-53,222,83];[66,40,24]
[-66,225,55];[68,36,27]
[-20,152,-101];[71,45,35]
[-20,148,-102];[74,44,35]
[-22,339,-46];[24,20,8]
[-47,304,-60];[33,28,16]
[-26,329,-6];[165,142,99]
[-18,151,-103];[49,36,24]
[-65,239,77];[74,65,66]
[-20,147,-102];[66,44,33]
[-17,150,-103];[62,42,27]
[-17,149,-103];[49,36,24]
[-64,251,71];[82,57,38]
[-79,232,0];[57,36,16]
[-87,291,-28];[49,85,33]
[-15,70,-16];[84,49,33]
[-18,149,-103];[79,49,33]
[-18,148,-102];[107,60,33]
[16,5,4];[93,59,35]
[-10,96,12];[71,40,21]
[-71,272,-49];[66,101,49]
[-21,144,-94];[156,120,74]
[-22,143,-94];[164,127,82]
[72,121,-14];[118,118,118]
[-20,142,-96];[134,98,54]
[-20,143,-96];[115,81,41]
[-109,170,-36];[24,28,41]
[-46,228,71];[33,81,115]
[-47,241,101];[41,69,107]
[-46,237,7];[16,48,16]
[10,3,26];[120,71,46]
[-35,292,-57];[33,20,8]
[-43,227,73];[145,110,54]
[-45,227,70];[145,110,57]
[-24,159,1];[148,162,173]
[-44,226,70];[134,99,49]
[-39,312,2];[206,170,132]
[-43,195,-50];[71,79,87]
[-45,226,71];[140,106,54]
[-45,226,70];[145,110,57]
[-46,226,71];[106,69,41]
[-46,226,70];[156,121,66]
[-44,226,68];[164,127,82]
[-37,250,99];[46,46,51]
[-45,227,67];[167,128,84]
[-26,256,-54];[30,62,21]
[-57,323,5];[123,85,24]
[-29,329,-27];[189,158,132]
[-100,217,70];[82,56,33]
[-44,227,68];[164,127,82]
[-42,226,71];[164,126,82]
[5,129,-72];[82,73,132]
[-42,227,70];[172,132,90]
[0,0,-15];[115,73,49]
[-96,262,-20];[35,67,30]
[-17,142,-92];[165,125,82]
[-58,273,62];[74,67,66]
[-109,247,28];[99,109,115]
[19,84,9];[143,95,54]
[-91,232,28];[60,29,16]
[-43,261,78];[79,70,65]
[-45,156,-11];[115,130,140]
[-18,145,-90];[156,117,66]
[-3,159,-79];[99,56,41]
[-149,49,-43];[66,40,30]
[-19,146,-89];[24,24,49]
[-19,144,-89];[164,126,82]
[-50,235,79];[107,97,90]
[16,69,6];[84,50,35]
[-18,144,-90];[164,124,82]
[-13,168,-36];[101,117,126]
[-67,227,63];[49,22,16]
[-19,144,-90];[164,124,82]
[-103,244,2];[30,57,21]
[-153,26,-74];[68,38,27]
[-24,177,-76];[63,26,21]
[-20,145,-88];[172,132,90]
[-118,46,-67];[66,37,24]
[-60,243,8];[32,64,27]
[-108,127,-15];[156,174,186]
[-20,144,-88];[181,138,99]
[-43,332,9];[148,125,82]
[-21,146,-87];[181,138,99]
[-18,142,-91];[164,127,82]
[-18,143,-90];[164,124,82]
[-94,265,46];[90,65,41]
[-85,120,-28];[145,162,175]
[-18,143,-91];[156,120,74]
[-60,149,-14];[126,140,150]
[-80,229,-44];[99,85,41]
[-38,205,-86];[60,69,76]
[-1,128,-14];[151,167,181]
[-18,141,-92];[167,128,84]
[-95,192,-42];[33,24,8]
[-12,151,-102];[99,56,41]
[-12,152,-101];[99,56,41]
[-12,151,-101];[99,56,41]
[-12,153,-101];[87,50,35]
[-52,286,-54];[66,60,33]
[-13,149,-102];[57,36,24]
[-12,154,-101];[82,48,33]
[-35,328,-36];[101,66,24]
[-13,151,-102];[85,49,35]
[-14,150,-103];[57,36,24]
[-28,234,-87];[140,150,156]
[-14,149,-103];[68,44,30]
[-18,146,-102];[66,44,33]
[-15,149,-103];[68,44,30]
[-16,149,-103];[90,56,33]
[-17,146,-101];[49,36,16]
[-4,20,5];[60,34,18]
[-17,148,-103];[66,44,33]
[-55,313,-1];[156,130,90]
[-52,189,11];[54,94,38]
[-18,147,-102];[93,54,33]
[-19,146,-102];[66,44,33]
[-31,176,-50];[82,93,99]
[-18,144,-98];[74,44,33]
[-49,233,103];[99,92,93]
[-32,242,-57];[35,63,27]
[-123,35,-61];[49,28,16]
[-79,192,0];[74,86,96]
[-18,143,-98];[99,56,41]
[-19,142,-97];[107,73,41]
[-15,148,-101];[74,48,33]
[-15,147,-102];[74,48,33]
[-36,195,-74];[52,26,16]
[-75,275,51];[82,77,74]
[-16,147,-101];[57,40,21]
[-16,146,-101];[57,40,21]
[-86,188,107];[68,61,60]
[-18,145,-100];[66,40,33]
[-83,218,47];[76,25,18]
[-29,213,-9];[76,49,27]
[-18,144,-100];[66,40,33]
[-75,359,-55];[49,81,41]
[-47,232,67];[115,81,41]
[13,159,-58];[90,85,148]
[-45,231,68];[167,128,84]
[-119,157,-31];[8,8,8]
[-134,52,-83];[87,53,38]
[-104,80,-19];[148,101,57]
[-46,232,67];[173,134,82]
[-47,232,68];[134,98,54]
[-100,320,-63];[49,73,33]
[-3,135,-78];[33,28,57]
[-44,231,69];[164,127,82]
[-70,152,5];[142,156,167]
[-42,230,71];[172,132,90]
[-25,242,-48];[27,54,18]
[-4,90,13];[68,36,18]
[-41,230,72];[172,132,90]
[-42,231,71];[172,132,90]
[-12,161,-41];[46,82,33]
[-43,231,70];[164,124,82]
[-63,258,8];[63,102,46]
[-62,264,-59];[24,28,41]
[-30,218,-92];[181,186,198]
[-39,229,73];[173,138,99]
[-116,211,80];[35,49,84]
[-46,230,72];[137,124,115]
[-121,49,-72];[66,38,24]
[-136,88,-41];[51,29,16]
[-32,238,104];[128,116,112]
[-40,205,-49];[32,64,29]
[-121,78,-23];[51,26,10]
[-43,229,74];[85,81,76]
[-30,295,-25];[38,73,30]
[-40,230,73];[172,133,90]
[-42,229,74];[153,117,68]
[-42,230,73];[153,117,68]
[-42,231,72];[164,126,82]
[-12,119,-9];[145,159,178]
[-43,230,73];[33,81,115]
[-43,231,71];[164,124,82]
[-48,231,70];[156,121,66]
[-60,194,-50];[66,105,49]
[-45,231,71];[41,36,33]
[-45,232,70];[156,120,74]
[-69,351,-6];[49,77,33]
[-46,231,71];[165,125,74]
[-1,148,-89];[57,36,24]
[-47,231,70];[165,125,74]
[-115,139,-25];[57,48,24]
[-138,60,-37];[79,46,33]
[-20,142,-93];[189,158,132]
[-22,143,-93];[173,134,90]
[-20,141,-94];[189,156,129]
[-50,359,3];[66,109,49]
[5,86,-24];[73,40,18]
[-7,16,0];[60,34,18]
[-125,107,-41];[123,77,41]
[-22,142,-94];[173,134,90]
[-79,330,-34];[49,73,33]
[-21,142,-93];[173,142,115]
[-43,178,-54];[57,98,46]
[-21,141,-95];[167,128,84]
[-22,142,-93];[173,134,90]
[-104,241,20];[112,121,128]
[-67,258,87];[41,40,49]
[-19,141,-92];[175,139,101]
[-18,140,-92];[167,128,84]
[-19,141,-91];[173,134,90]
[-20,142,-89];[172,131,90]
[-20,142,-90];[173,134,90]
[-104,78,-21];[140,93,49]
[-105,273,39];[132,117,115]
[-45,246,11];[104,63,33]
[-84,112,-19];[132,150,165]
[-20,141,-93];[189,156,129]
[0,145,-18];[156,170,181]
[-21,142,-91];[181,150,115]
[-58,214,107];[54,49,54]
[-154,26,-69];[66,36,24]
[-76,202,-3];[74,81,90]
[-19,141,-96];[137,98,71]
[-17,140,-94];[134,98,54]
[-17,140,-95];[115,77,41]
[-18,140,-93];[173,134,82]
[-18,140,-96];[115,77,41]
[-20,145,-97];[165,125,74]
[-41,209,2];[46,30,18]
[-46,177,-45];[74,86,93]
[131,105,33];[111,111,110]
[-99,259,-13];[30,57,21]
[-21,201,-99];[107,60,41]
[-40,227,74];[178,142,101]
[-97,92,-32];[101,60,27]
[22,27,14];[84,49,33]
[-15,212,-80];[71,38,29]
[-41,229,75];[165,130,82]
[-57,243,101];[82,73,66]
[-2,9,5];[107,65,41]
[-40,229,74];[164,129,82]
[-98,161,-35];[16,24,24]
[-41,228,75];[161,126,82]
[-84,349,-30];[41,60,33]
[-39,227,73];[181,142,107]
[-17,184,-34];[82,93,104]
[25,6,-5];[95,51,32]
[-39,226,73];[173,134,90]
[-40,226,72];[181,138,99]
[-81,218,64];[57,20,16]
[-38,228,73];[183,152,120]
[-100,179,-41];[8,8,8]
[-42,231,69];[181,138,99]
[-24,353,-14];[57,97,49]
[-24,217,-74];[123,134,140]
[-42,230,70];[181,138,99]
[-10,84,-23];[121,78,38]
[9,92,10];[99,65,33]
[-39,228,72];[181,154,123]
[-100,241,38];[79,44,29]
[-40,229,71];[173,134,90]
[-41,230,70];[189,150,115]
[-9,169,-27];[123,138,148]
[-41,227,70];[183,144,106]
[-42,228,69];[189,158,132]
[-42,227,69];[181,138,99]
[28,138,-56];[63,63,63]
[-4,146,-87];[115,60,41]
[-5,147,-85];[74,69,156]
[-27,226,-88];[189,199,206]
[2,1,-7];[79,46,30]
[-5,146,-86];[76,44,29]
[-56,325,3];[107,77,24]
[-48,347,-54];[41,60,33]
[-142,55,-81];[99,65,41]
[-4,142,-88];[57,32,24]
[-2,145,-90];[76,46,30]
[-3,143,-89];[73,42,30]
[13,3,16];[101,63,38]
[-2,145,-89];[76,46,30]
[-69,143,-28];[140,158,173]
[-3,144,-89];[62,41,27]
[-20,190,-98];[107,40,33]
[-9,150,-31];[145,160,173]
[-43,295,-71];[33,24,0]
[-3,142,-91];[73,42,30]
[-3,143,-92];[77,48,35]
[-120,228,52];[57,48,49]
[-106,123,-24];[145,163,178]
[-87,204,-46];[115,97,41]
[-3,142,-90];[79,46,30]
[-12,31,-13];[79,46,33]
[-3,143,-91];[73,42,30]
[-42,236,-83];[101,113,121]
[-3,144,-92];[66,44,33]
[-4,141,-89];[57,36,24]
[18,24,24];[90,54,33]
[-4,141,-90];[57,36,24]
[0,54,11];[68,38,27]
[-35,277,-73];[41,77,33]
[-4,142,-91];[73,42,30]
[-126,86,-60];[90,56,33]
[90,120,-5];[137,138,138]
[-6,139,-90];[49,36,24]
[-38,287,-64];[33,28,8]
[-32,295,-31];[33,67,33]
[-1,152,-81];[33,32,66]
[4,118,-10];[153,171,186]
[-8,138,-90];[65,42,29]
[-5,140,-90];[79,46,30]
[-109,259,24];[82,93,99]
[8,156,-71];[41,40,74]
[-5,141,-92];[87,52,38]
[-127,66,-30];[96,57,38]
[-6,139,-89];[49,36,24]
[-6,140,-90];[65,42,29]
[-69,317,-31];[49,73,33]
[-80,238,-49];[66,60,24]
[-152,15,-30];[68,41,27]
[-7,140,-90];[82,49,35]
[-84,270,1];[35,60,27]
[-9,138,-91];[73,44,35]
[-143,41,-41];[96,58,38]
[-3,145,-94];[73,49,40]
[-4,144,-95];[49,36,24]
[-6,142,-94];[99,52,33]
[-40,149,-11];[137,151,162]
[-48,303,-35];[132,97,74]
[-42,311,-11];[41,20,8]
[-3,144,-94];[57,36,24]
[-54,303,-37];[137,150,159]
[-50,217,84];[57,40,24]
[-126,57,-35];[87,53,33]
[-99,250,44];[90,48,33]
[-4,143,-93];[99,56,41]
[-29,330,-39];[165,130,82]
[-101,155,-35];[24,28,33]
[-4,144,-94];[77,48,35]
[-6,142,-93];[87,54,35]
[-7,141,-92];[87,54,35]
[131,106,34];[165,163,164]
[-124,67,-74];[87,52,33]
[-7,142,-94];[68,43,29]
[-8,140,-92];[57,36,29]
[-7,143,-93];[77,44,33]
[-103,226,32];[54,63,71]
[-23,174,-50];[43,75,33]
[-14,145,-85];[24,24,49]
[-39,305,-1];[198,162,123]
[-126,310,-74];[49,85,41]
[0,104,-23];[132,89,49]
[5,94,8];[107,65,33]
[-14,146,-85];[153,114,63]
[4,75,-25];[74,44,33]
[-14,145,-86];[24,24,49]
[-16,146,-82];[164,126,82]
[-22,262,-3];[132,85,49]
[-141,15,-77];[76,46,27]
[-15,145,-85];[24,24,49]
[-82,190,-1];[51,87,35]
[-15,146,-84];[24,24,49]
[12,2,22];[82,48,33]
[-43,263,-62];[24,32,49]
[-14,146,-87];[148,109,57]
[-107,202,97];[106,87,32]
[-14,146,-86];[153,114,63]
[-61,304,-29];[132,97,74]
[-79,197,-48];[24,28,41]
[-14,145,-87];[16,16,41]
[-83,229,-43];[24,32,41]
[-122,106,-46];[140,97,49]
[-96,160,-6];[134,151,165]
[-14,145,-88];[33,32,66]
[-15,146,-86];[145,110,54]
[-15,145,-88];[24,24,49]
[-32,218,-6];[123,101,41]
[7,116,-82];[41,36,66]
[21,91,-7];[134,89,43]
[-43,224,79];[167,128,84]
[1,24,-22];[66,36,24]
[-50,239,87];[82,73,66]
[-43,224,80];[134,98,54]
[-81,193,-41];[222,195,107]
[-154,15,-63];[66,38,27]
[-42,227,81];[115,77,41]
[-43,357,-44];[49,77,33]
[-42,226,81];[137,98,63]
[-78,279,56];[109,95,93]
[-12,196,-84];[49,28,16]
[11,29,14];[66,40,24]
[-42,225,81];[137,98,71]
[-51,282,-61];[33,16,8]
[-42,224,81];[173,134,82]
[-42,227,80];[137,97,60]
[-104,68,-47];[51,29,16]
[-114,56,-65];[54,30,21]
[-42,228,81];[107,73,41]
[-41,226,80];[181,142,107]
[-41,226,79];[181,150,123]
[-41,225,80];[181,142,107]
[-61,266,64];[74,60,49]
[-99,224,57];[93,43,32]
[-41,225,79];[189,156,129]
[-41,225,78];[189,156,129]
[-109,107,-10];[145,162,175]
[-85,229,-9];[46,28,16]
[-40,226,77];[175,140,96]
[-41,226,78];[181,150,123]
[-41,226,76];[181,146,107]
[-89,230,68];[84,75,73]
[-41,225,77];[165,130,74]
[-44,227,73];[41,36,33]
[-86,353,-45];[41,69,33]
[-14,78,9];[33,18,8]
[-48,290,-56];[24,28,41]
[-43,227,74];[156,117,66]
[-7,25,-20];[82,48,33]
[-43,226,72];[153,114,63]
[-89,188,-36];[66,52,16]
[-139,70,-37];[71,41,30]
[-44,227,75];[156,117,66]
[-44,227,74];[57,52,49]
[-30,154,-95];[33,28,57]
[-145,70,-52];[68,41,27]
[-44,228,78];[165,125,74]
[-92,219,57];[99,36,24]
[-43,228,76];[140,106,54]
[-30,329,-38];[156,125,74]
[-149,37,-81];[71,42,30]
[-65,162,16];[38,73,27]
[-54,227,71];[66,40,24]
[-32,355,-32];[49,85,41]
[-53,228,69];[71,44,27]
[-54,227,69];[71,44,27]
[-24,348,-20];[49,77,33]
[87,109,-7];[171,170,172]
[-47,366,-12];[82,134,57]
[-138,10,-68];[79,46,30]
[-54,227,68];[66,40,24]
[-85,185,-32];[57,97,49]
[-80,290,-6];[57,93,49]
[-57,236,-56];[24,28,33]
[-53,229,70];[71,45,27]
[-78,214,-45];[82,69,33]
[-51,230,71];[82,48,33]
[-14,165,-80];[46,28,16]
[-142,41,-41];[101,61,41]
[-53,228,71];[66,40,24]
[-91,239,29];[63,30,21]
[-54,228,71];[66,40,24]
[-56,206,101];[74,65,66]
[25,13,44];[79,45,33]
[-137,95,-36];[107,65,33]
[-54,228,70];[71,45,27]
[-108,109,-40];[170,186,198]
[78,126,-9];[117,117,118]
[-140,36,-49];[41,24,16]
[-54,228,69];[71,44,27]
[-81,155,-33];[134,150,159]
[-55,227,70];[66,40,24]
[-85,218,47];[79,26,21]
[-94,171,-36];[24,32,49]
[2,88,17];[165,117,66]
[-56,226,71];[66,40,24]
[-80,217,103];[41,65,107]
[-51,229,70];[82,48,33]
[29,3,45];[132,85,57]
[-81,217,49];[71,37,24]
[-53,229,69];[71,44,27]
[-53,228,68];[66,40,24]
[-51,227,69];[49,40,24]
[-107,98,-10];[140,158,173]
[-3,156,-16];[148,164,181]
[-51,230,70];[71,45,27]
[-51,229,69];[66,44,24]
[-137,72,-68];[90,52,33]
[-28,331,-37];[140,113,74]
[-52,229,69];[71,44,27]
[-116,45,-56];[57,32,18]
[-49,227,68];[115,81,41]
[-150,7,-21];[63,37,21]
[-49,226,66];[107,73,41]
[-50,227,66];[49,32,24]
[8,47,13];[74,44,33]
[-51,227,66];[76,53,35]
[-31,248,91];[115,104,98]
[-52,227,66];[77,52,35]
[-57,300,-41];[33,67,33]
[-45,271,71];[82,73,74]
[-50,287,-57];[123,101,49]
[-46,231,67];[173,134,82]
[-53,227,65];[77,52,35]
[-117,233,37];[173,182,189]
[-54,227,64];[74,44,24]
[-51,227,68];[66,44,24]
[-136,10,-18];[74,44,33]
[-119,240,16];[134,144,150]
[0,64,-25];[90,56,33]
[18,88,3];[46,24,10]
[-75,177,6];[96,107,115]
[-19,170,4];[35,68,27]
[-52,227,68];[99,60,41]
[-52,227,67];[99,60,41]
[-53,227,66];[88,56,38]
[-54,227,66];[77,52,35]
[8,119,4];[150,166,178]
[-55,227,65];[77,52,35]
[-64,338,0];[33,56,24]
[-56,227,65];[76,46,30]
[-57,229,64];[76,46,33]
[-15,268,-46];[35,63,27]
[-124,18,-67];[71,41,30]
[-58,228,63];[79,49,33]
[-60,230,61];[82,48,33]
[-59,230,61];[82,48,33]
[37,124,-51];[96,96,96]
[-27,162,-1];[142,156,167]
[-87,164,-28];[120,131,137]
[3,160,-62];[33,32,66]
[-57,228,65];[79,49,33]
[-58,227,65];[79,49,33]
[-64,225,62];[66,36,24]
[-40,246,6];[24,48,16]
[-5,74,-24];[90,54,33]
[-102,149,-18];[153,168,181]
[-58,227,64];[79,49,33]
[-59,230,62];[82,48,33]
[-39,267,-70];[33,65,24]
[-36,164,-6];[115,130,140]
[-59,227,64];[79,49,33]
[-61,227,62];[76,45,33]
[-4,3,3];[123,73,49]
[-61,228,61];[82,48,33]
[-35,206,-88];[54,61,71]
[-62,227,62];[76,46,35]
[-55,165,-1];[84,98,107]
