position;colour
[15,3,9];[69,71,70]
[-17,3,4];[37,37,37]
[4,32,14];[76,75,80]
[39,26,1];[13,13,13]
[70,47,1];[59,59,59]
[-12,39,16];[58,59,63]
[-56,46,-14];[77,78,80]
[-36,19,-6];[247,202,47]
[-47,51,9];[71,67,42]
[32,17,-4];[36,35,33]
[10,58,-7];[49,46,41]
[32,34,13];[69,71,70]
[-32,50,5];[55,55,45]
[44,9,-5];[59,60,62]
[2,58,-7];[45,49,52]
[-15,51,-14];[150,152,151]
[-1,58,-7];[46,45,43]
[-4,58,-7];[48,41,35]
[-58,35,7];[6,6,6]
[-6,18,-13];[53,50,43]
[-16,26,-4];[18,18,16]
[-86,47,-4];[62,64,63]
[-20,38,-12];[13,13,11]
[16,9,-8];[0,2,1]
[-15,47,15];[86,96,98]
[17,30,-10];[65,66,70]
[-11,57,-7];[62,62,62]
[-65,29,-3];[70,72,71]
[-16,19,-4];[8,8,8]
[-23,32,8];[44,45,39]
[22,54,-7];[7,7,7]
[-26,17,-7];[144,136,123]
[-63,29,0];[41,39,40]
[-50,45,-11];[2,2,0]
[-57,45,-7];[5,5,5]
[-47,47,9];[87,114,191]
[29,54,-7];[57,57,57]
[-40,52,-7];[66,58,37]
[42,45,-6];[50,50,50]
[80,31,-1];[30,24,24]
[-53,52,-7];[58,58,58]
[-43,31,-3];[6,8,7]
[-44,48,11];[64,63,45]
[-85,43,2];[4,4,4]
[1,0,-3];[69,69,69]
[18,25,-4];[36,36,34]
[73,47,-2];[70,70,72]
[3,20,-12];[54,54,54]
[-55,52,-7];[59,59,59]
[-43,51,0];[54,56,55]
[6,49,-12];[48,67,146]
[-16,51,-12];[118,118,120]
[-39,52,-7];[64,61,52]
[-7,34,-14];[62,70,83]
[-46,52,-7];[250,206,37]
[-92,43,-2];[2,2,2]
[32,54,-3];[58,58,58]
[-20,47,-6];[6,6,4]
[4,22,-11];[48,50,49]
[88,16,-4];[63,63,63]
[34,54,-8];[60,62,61]
[1,23,-11];[42,42,42]
[-60,51,-7];[79,79,81]
[-92,41,-3];[18,18,20]
[-32,40,-12];[51,53,52]
[-40,48,-3];[81,85,94]
[28,37,-16];[32,32,32]
[-30,49,-7];[30,30,32]
[-56,36,11];[5,5,5]
[-31,16,2];[74,68,52]
[-38,49,-7];[11,11,11]
[-42,49,-7];[55,57,56]
[-25,25,-8];[5,5,5]
[16,8,-5];[43,43,43]
[-41,46,-7];[38,40,39]
[-66,43,-10];[54,54,54]
[-44,48,2];[17,17,17]
[-60,49,-7];[1,1,1]
[-42,48,-9];[55,57,54]
[23,54,-7];[51,51,51]
[-32,49,-7];[13,13,13]
[65,46,-5];[50,50,50]
[23,22,-3];[5,5,3]
[-14,35,-15];[27,29,28]
[26,15,1];[1,1,1]
[-75,48,-7];[61,62,64]
[61,21,-4];[60,60,58]
[-23,47,-7];[98,94,82]
[40,26,0];[29,29,29]
[-12,36,-16];[1,0,2]
[-20,48,-7];[6,6,4]
[-60,37,-12];[42,42,42]
[-34,46,-14];[67,57,30]
[-93,41,-7];[131,135,138]
[-51,52,-9];[64,61,52]
[-21,48,-7];[5,5,5]
[-66,47,-7];[50,50,50]
[-83,36,-7];[62,63,58]
[-22,47,-7];[2,2,2]
[42,45,-7];[58,60,59]
[-35,46,-10];[49,49,47]
[-31,46,-8];[198,164,38]
[-46,25,-6];[169,142,69]
[-58,23,-6];[3,3,5]
[-58,66,-1];[39,40,42]
[-20,34,-11];[13,13,11]
[-50,16,-3];[66,68,67]
[54,46,-4];[66,66,66]
[7,53,-11];[56,56,56]
[-28,50,2];[35,36,40]
[42,45,-15];[52,52,52]
[-75,49,-2];[1,1,1]
[5,22,-11];[46,48,47]
[-81,43,-7];[55,55,55]
[-33,16,-1];[240,202,79]
[14,32,-14];[61,61,59]
[4,58,2];[229,187,49]
[-86,43,-8];[61,62,64]
[-88,42,-8];[65,65,65]
[24,44,-14];[37,48,76]
[-7,60,2];[58,58,56]
[42,46,2];[42,42,42]
[-82,40,-8];[50,52,49]
[90,41,0];[76,76,76]
[-16,25,-5];[3,3,3]
[-9,55,-8];[52,52,52]
[21,44,-15];[19,22,27]
[60,36,-6];[104,86,40]
[-24,15,2];[76,78,77]
[-23,50,9];[240,202,15]
[-47,17,-6];[67,62,59]
[-79,37,-7];[30,30,30]
[-57,49,-11];[55,55,53]
[-8,2,7];[250,200,25]
[-84,33,4];[72,72,72]
[83,46,0];[58,58,58]
[11,42,-13];[4,16,124]
[-84,35,-8];[85,86,88]
[-20,49,-6];[55,60,56]
[-60,33,-7];[4,6,5]
[-31,20,5];[68,53,32]
[-53,49,-12];[79,74,44]
[42,38,7];[53,51,52]
[-57,16,-3];[73,69,66]
[-29,54,3];[92,82,70]
[68,45,5];[57,58,60]
[-61,33,-7];[11,11,11]
[-23,54,-3];[25,27,26]
[-37,33,-8];[200,175,75]
[-39,33,-7];[200,175,72]
[-12,12,13];[56,56,56]
[-27,49,-7];[57,59,56]
[22,27,-9];[7,7,7]
[72,45,-6];[49,51,50]
[-17,12,-12];[45,45,45]
[-47,31,7];[54,56,55]
[-17,30,-15];[135,139,138]
[-35,32,-7];[200,166,33]
[-41,33,-7];[203,169,43]
[-43,33,-8];[204,168,32]
[35,50,12];[57,57,57]
[-16,25,3];[20,22,19]
[-46,33,-8];[51,51,39]
[-89,47,0];[57,57,55]
[1,54,-10];[53,51,52]
[-27,39,-15];[54,51,46]
[78,35,-6];[13,9,8]
[-79,39,6];[22,22,22]
[-49,33,-8];[30,30,30]
[-44,24,-5];[41,41,39]
[40,8,4];[59,60,62]
[-76,41,-9];[6,6,6]
[-3,3,-9];[74,74,74]
[61,23,-6];[67,67,69]
[-13,25,8];[8,8,8]
[-16,48,-15];[58,58,58]
[-51,33,-8];[26,27,21]
[-54,33,-7];[19,19,17]
[-71,29,4];[35,35,35]
[17,49,13];[75,75,75]
[-31,33,-7];[112,121,136]
[-42,33,-10];[70,90,143]
[-33,33,-7];[30,30,28]
[-1,56,8];[54,54,52]
[37,28,3];[3,3,3]
[1,52,11];[56,58,57]
[41,35,4];[48,48,48]
[-35,33,-7];[200,166,33]
[-1,0,-4];[69,69,69]
[-67,32,-7];[40,41,43]
[-57,48,-3];[8,8,6]
[16,0,-3];[51,51,49]
[21,27,-10];[7,7,7]
[-75,32,-7];[55,55,55]
[-37,31,-7];[66,68,67]
[-3,32,14];[91,91,93]
[-33,33,-14];[56,56,54]
[-59,36,-15];[135,136,138]
[37,29,-7];[34,34,34]
[-60,28,-7];[73,72,68]
[-54,25,-7];[14,11,4]
[-45,29,9];[33,33,33]
[3,53,-10];[55,55,53]
[-23,40,11];[61,63,62]
[-88,41,-3];[91,93,92]
[10,30,14];[34,31,24]
[12,58,-7];[55,51,39]
[5,30,12];[49,50,45]
[-59,27,-7];[7,7,7]
[35,27,-7];[10,10,10]
[1,0,-5];[66,66,66]
[17,26,-7];[27,27,25]
[38,31,-4];[49,49,49]
[10,54,-9];[94,80,54]
[-37,45,6];[14,16,15]
[-24,31,12];[59,61,60]
[-20,28,10];[5,5,5]
[-18,26,-7];[32,32,30]
[32,16,-2];[22,22,22]
[-41,17,-5];[239,199,24]
[73,33,-6];[71,72,76]
[-89,43,-6];[1,1,1]
[67,27,2];[8,6,7]
[-47,34,-11];[97,101,102]
[-51,46,9];[5,5,5]
[-17,26,-7];[27,27,25]
[12,26,-7];[10,10,8]
[7,4,-11];[242,202,68]
[88,24,4];[71,71,71]
[5,44,-11];[47,62,81]
[24,29,-10];[47,49,48]
[-6,51,15];[56,60,59]
[-59,26,4];[17,17,17]
[-44,21,-4];[215,165,8]
[12,25,-7];[208,176,91]
[-6,47,-14];[28,68,155]
[-57,65,-3];[69,70,72]
[78,22,-6];[57,57,55]
[39,18,-7];[26,26,26]
[43,35,-4];[29,17,17]
[-10,20,-13];[235,196,59]
[-51,54,-4];[28,28,28]
[14,25,-7];[7,7,7]
[-50,34,9];[35,35,33]
[-92,43,1];[42,43,47]
[5,25,-7];[3,2,0]
[-16,3,-8];[45,46,48]
[-12,25,-7];[2,2,2]
[41,22,4];[35,35,37]
[-13,25,-7];[1,1,1]
[-24,25,-7];[19,19,19]
[-57,23,-7];[1,1,0]
[-78,38,-10];[107,107,107]
[30,23,-7];[17,17,17]
[-57,22,-7];[35,34,32]
[-16,4,0];[2,2,2]
[-54,34,9];[3,3,3]
[-72,31,-7];[49,51,50]
[-17,21,-7];[17,17,15]
[-34,49,-8];[52,52,50]
[69,38,-6];[75,60,27]
[-50,43,11];[3,4,6]
[-17,21,6];[0,0,0]
[-49,51,-2];[54,56,55]
[-17,19,-8];[112,110,115]
[-52,45,-14];[251,207,48]
[16,13,-8];[15,15,15]
[17,8,-7];[1,1,1]
[25,54,-1];[57,57,57]
[-28,36,14];[86,172,187]
[-41,30,5];[68,72,71]
[-92,42,-6];[64,62,63]
[-36,41,-15];[51,51,49]
[-16,8,-7];[3,3,3]
[81,14,-1];[73,74,76]
[87,24,-6];[112,112,112]
[38,5,-4];[46,46,46]
[80,41,5];[64,65,67]
[64,43,-6];[53,53,53]
[76,37,-6];[147,139,118]
[16,31,-13];[97,97,99]
[-36,41,-12];[73,70,53]
[-17,5,-7];[49,51,50]
[8,59,-3];[66,38,0]
[7,26,-9];[27,26,21]
[-32,51,-3];[40,40,40]
[-39,37,8];[11,11,11]
[79,32,-3];[42,42,44]
[17,4,-7];[40,40,40]
[14,1,-7];[63,63,63]
[9,58,-7];[49,49,25]
[-20,44,-10];[3,5,4]
[-91,41,-6];[23,23,23]
[-31,24,-7];[66,62,59]
[21,16,1];[16,16,16]
[38,31,-11];[63,63,63]
[21,30,-9];[23,23,23]
[3,58,-8];[76,71,42]
[-23,40,-15];[54,54,52]
[53,13,-6];[76,76,78]
[-48,32,-7];[48,48,46]
[-46,37,8];[29,29,27]
[-83,42,-2];[10,10,10]
[87,31,4];[52,48,47]
[68,31,-5];[31,31,33]
[1,58,-7];[46,47,49]
[-1,58,-8];[103,85,19]
[-70,41,-12];[52,54,53]
[-82,31,-2];[78,78,78]
[-3,58,-8];[242,212,78]
[-5,58,-8];[100,92,77]
[-16,9,2];[45,46,48]
[56,16,0];[66,66,66]
[33,34,-15];[47,47,47]
[43,5,-5];[94,98,101]
[-7,58,-8];[97,97,97]
[26,24,-7];[3,3,3]
[-20,51,-2];[87,89,88]
[-76,43,-10];[63,65,64]
[-37,47,-10];[64,55,26]
[-25,41,-15];[51,50,46]
[15,17,-14];[57,57,59]
[42,11,-6];[52,50,51]
[-22,51,0];[65,65,65]
[-14,1,-7];[62,64,63]
[22,56,-6];[52,54,66]
[-4,58,-6];[124,106,42]
[-93,34,-2];[80,78,81]
[6,9,13];[232,205,64]
[-18,54,2];[37,37,39]
[-37,46,-14];[252,207,46]
[-51,52,-7];[55,55,55]
[-78,45,-9];[73,74,76]
[-39,48,-3];[118,125,141]
[-81,48,-4];[69,69,69]
[-9,32,-17];[82,82,82]
[-37,43,-9];[53,55,54]
[-16,7,4];[2,2,0]
[-54,49,-8];[1,1,1]
[-16,54,4];[53,55,54]
[53,16,-5];[70,70,72]
[-19,43,14];[8,8,10]
[-43,44,-12];[55,56,51]
[-55,49,-8];[2,2,2]
[-19,49,5];[58,60,59]
[-20,23,3];[2,2,0]
[-16,9,12];[60,62,61]
[-7,1,-5];[142,122,63]
[-36,34,-10];[102,104,103]
[-26,49,-8];[75,77,74]
[6,13,13];[240,206,55]
[-33,50,-6];[36,40,39]
[-48,32,-9];[58,59,61]
[-44,50,3];[39,41,40]
[36,14,-6];[58,54,51]
[-79,41,3];[87,90,95]
[-2,51,12];[59,59,59]
[37,51,-10];[59,59,57]
[-64,42,-11];[45,46,48]
[-54,48,-8];[2,2,2]
[-43,17,-6];[250,207,69]
[-44,32,-6];[154,135,58]
[-30,45,-8];[31,31,29]
[7,30,-14];[45,45,45]
[-16,22,-10];[14,14,16]
[-61,46,-7];[8,8,10]
[-74,44,9];[3,3,5]
[21,13,-3];[75,75,73]
[71,38,-6];[232,201,93]
[-73,48,-7];[48,50,49]
[21,20,1];[51,53,52]
[-71,33,8];[34,34,34]
[9,53,-11];[54,54,54]
[-56,48,-1];[1,1,1]
[41,46,-4];[48,48,48]
[-65,29,-1];[68,70,69]
[-29,39,14];[254,215,34]
[-62,47,-7];[1,1,0]
[-33,53,4];[64,63,59]
[6,50,-14];[32,35,44]
[43,41,-12];[13,13,13]
[-79,42,-8];[100,105,101]
[-61,35,-9];[4,6,5]
[-43,30,1];[41,41,41]
[-52,50,-5];[3,3,3]
[-81,41,-8];[170,163,137]
[-36,46,-8];[55,55,55]
[-16,21,-7];[12,12,12]
[5,6,11];[61,61,61]
[-2,51,14];[64,64,64]
[-16,9,4];[63,56,37]
[42,46,-5];[48,48,48]
[-92,38,5];[36,37,39]
[-48,33,-7];[53,52,47]
[-80,41,-8];[109,99,61]
[-22,19,1];[34,35,30]
[-71,49,-7];[44,44,46]
[-23,52,-8];[57,54,47]
[-19,23,5];[1,1,1]
[87,40,-5];[67,68,70]
[-80,37,-8];[25,27,26]
[82,30,3];[11,11,11]
[39,5,4];[80,81,83]
[-57,34,-8];[6,6,6]
[16,26,1];[30,30,20]
[64,38,5];[61,60,58]
[66,47,-1];[58,58,58]
[13,54,-10];[91,92,94]
[-29,32,-7];[61,63,62]
[-44,50,-5];[20,22,21]
[-87,37,-8];[66,66,68]
[-60,30,-7];[9,9,9]
[5,60,1];[245,214,87]
[-6,38,-12];[80,123,191]
[-47,47,-6];[43,43,41]
[88,14,2];[70,70,68]
[59,47,-4];[69,69,69]
[-60,29,-6];[44,44,42]
[-86,36,-3];[77,77,75]
[-60,29,-7];[53,53,51]
[-59,29,-8];[25,25,23]
[-80,38,-3];[65,67,64]
[30,27,-8];[41,41,43]
[33,25,-8];[94,94,94]
[-35,46,-8];[19,19,17]
[82,29,-6];[73,74,78]
[-23,24,-7];[1,1,1]
[-4,47,-9];[3,53,184]
[-41,48,-9];[55,57,56]
[3,29,-13];[54,54,52]
[-47,53,-6];[53,50,35]
[9,47,-14];[29,53,123]
[-19,24,-7];[10,10,10]
[-52,30,1];[15,15,17]
[-19,23,-7];[9,9,9]
[-17,10,-7];[36,38,37]
[-35,47,-10];[22,22,22]
[-44,28,-1];[68,120,230]
[17,5,-7];[38,38,40]
[-13,28,-11];[45,45,43]
[58,34,-6];[82,75,67]
[74,35,-6];[12,12,12]
[-15,11,-14];[57,57,59]
[13,1,-8];[60,62,61]
[-4,49,-9];[59,79,130]
[3,1,-7];[63,63,63]
[72,29,-5];[55,56,58]
[-7,3,9];[220,183,42]
[82,18,4];[39,39,39]
[2,1,-8];[60,60,60]
[80,26,-2];[39,39,39]
[0,1,-8];[61,61,61]
[-46,47,4];[66,68,67]
[-9,33,-16];[36,38,37]
[-3,1,-8];[60,60,60]
[9,25,-7];[185,143,5]
[-6,1,-8];[59,59,57]
[-23,46,7];[198,174,76]
[-4,33,-13];[44,58,95]
[79,36,-6];[71,72,74]
[18,15,3];[13,13,13]
[-77,40,-9];[83,87,88]
[68,46,4];[57,57,57]
[17,26,-5];[29,29,27]
[-33,41,-15];[60,53,34]
[-16,9,-3];[68,68,68]
[8,59,6];[29,23,11]
[-32,41,14];[225,196,60]
[14,59,-2];[106,86,35]
[-8,1,-8];[240,193,19]
[15,58,-8];[228,192,78]
[20,16,-3];[23,22,27]
[11,58,-8];[105,112,105]
[15,44,-15];[17,21,32]
[-19,32,-9];[60,62,61]
[13,1,-6];[66,68,67]
[0,33,-13];[4,30,105]
[-58,31,-8];[10,10,8]
[-22,18,1];[17,18,20]
[37,28,-3];[25,25,23]
[-69,51,-2];[171,171,173]
[38,49,-13];[61,61,61]
[9,58,-8];[231,196,70]
[8,58,-8];[252,213,84]
[7,58,-8];[74,70,43]
[-57,44,-12];[3,3,3]
[-36,50,-11];[236,195,51]
[34,54,-9];[79,78,83]
[-4,58,-8];[230,195,67]
[-15,29,11];[127,127,125]
[2,20,-13];[54,54,54]
[-17,18,-8];[100,99,105]
[-12,56,-8];[106,109,114]
[-29,52,-7];[249,207,43]
[-53,41,-12];[2,2,2]
[16,15,-10];[10,10,10]
[28,34,-16];[78,79,83]
[-27,53,-4];[56,41,18]
[87,34,-5];[57,57,57]
[-38,32,12];[65,65,65]
[38,49,-7];[59,59,59]
[-26,38,-11];[59,54,34]
[-21,49,-8];[47,48,50]
[21,11,0];[200,171,67]
[-22,49,-8];[47,48,50]
[-25,25,-10];[46,46,46]
[-43,25,-7];[12,9,2]
[69,46,4];[57,57,57]
[-29,49,-8];[43,43,43]
[-30,49,-8];[33,33,25]
[21,28,7];[5,5,5]
[71,35,5];[88,82,60]
[-46,35,-14];[22,31,44]
[-32,49,-8];[33,33,25]
[-7,52,-11];[56,57,59]
[52,11,-5];[68,68,70]
[74,44,5];[84,83,79]
[-37,16,-1];[69,68,64]
[-37,49,-8];[54,55,50]
[-17,5,-2];[4,4,4]
[-17,10,-11];[44,44,44]
[-26,27,-11];[53,55,54]
[-48,49,-8];[3,3,3]
[40,33,4];[57,59,58]
[76,39,-5];[245,203,69]
[-34,55,-2];[55,55,55]
[-45,32,-6];[50,51,46]
[84,17,4];[68,69,71]
[16,45,-15];[49,50,52]
[-50,49,-8];[3,3,3]
[11,34,-15];[7,8,10]
[-28,41,-12];[33,33,33]
[-18,11,2];[23,23,21]
[-38,31,-9];[62,64,61]
[42,33,-3];[82,57,53]
[-51,49,-8];[3,3,3]
[22,33,11];[58,59,63]
[75,45,-4];[116,105,60]
[-50,51,3];[5,5,5]
[-8,1,-7];[245,202,45]
[-45,24,4];[4,4,4]
[-53,49,-8];[1,1,1]
[-77,31,-2];[20,20,18]
[-58,49,-8];[1,1,1]
[-15,9,-14];[60,60,60]
[-59,49,-8];[1,1,1]
[-59,46,-13];[54,54,56]
[61,21,4];[65,65,63]
[-57,49,-8];[1,1,1]
[27,9,-1];[14,14,14]
[70,45,-5];[50,52,51]
[-21,16,1];[2,2,0]
[-11,5,11];[65,66,61]
[-63,47,-8];[43,43,43]
[-66,42,-10];[52,52,52]
[-62,46,-7];[11,11,13]
[12,36,-15];[29,33,34]
[37,32,-12];[65,66,68]
[-42,55,2];[43,43,43]
[10,43,-12];[25,76,185]
[-59,45,-8];[2,2,0]
[-74,46,-8];[9,9,9]
[7,20,-13];[234,195,58]
[34,54,-6];[56,56,56]
[7,25,-8];[192,150,4]
[-46,30,-11];[48,48,46]
[-51,51,-9];[64,62,49]
[-16,30,-15];[85,87,86]
[-58,45,-8];[2,2,0]
[14,53,-11];[93,96,101]
[-34,32,-9];[79,81,80]
[-7,7,-13];[237,199,72]
[-79,40,-8];[4,4,4]
[-87,38,-8];[70,70,72]
[-35,34,10];[6,6,6]
[42,38,-8];[34,34,32]
[-25,38,9];[36,33,26]
[-22,43,-15];[52,52,50]
[-39,23,3];[25,24,22]
[4,29,-13];[55,55,53]
[-17,26,7];[26,26,24]
[-83,35,-8];[92,92,92]
[-77,32,-8];[88,90,89]
[-56,23,-5];[2,2,2]
[-10,11,-14];[72,59,27]
[-85,46,-6];[63,64,66]
[-50,32,-6];[31,32,27]
[-26,33,-14];[59,59,59]
[32,27,-8];[39,39,39]
[-16,22,4];[18,18,18]
[-79,49,1];[112,107,103]
[80,22,-6];[55,55,55]
[-67,47,-6];[38,40,39]
[34,34,14];[70,70,70]
[-59,26,-8];[43,45,44]
[22,22,-8];[18,18,20]
[-17,12,10];[42,42,42]
[-88,35,-3];[29,29,29]
[-22,20,-8];[80,84,87]
[-16,20,-8];[9,9,7]
[59,32,-5];[68,68,68]
[74,24,-2];[57,52,48]
[-60,35,13];[61,64,69]
[59,19,4];[66,66,66]
[-17,6,-7];[54,54,54]
[-85,34,1];[22,22,22]
[-18,27,-12];[77,77,77]
[-4,1,-8];[60,60,60]
[-4,45,-11];[78,124,199]
[59,24,-5];[57,59,58]
[-5,1,-8];[59,59,59]
[-42,49,1];[60,60,60]
[-29,29,-2];[11,11,11]
[-29,30,-5];[61,63,62]
[-49,36,-9];[20,26,48]
[-25,51,-10];[51,50,48]
[-9,1,-8];[242,200,28]
[-55,36,11];[5,5,5]
[16,9,5];[59,61,60]
[-23,53,-4];[23,22,18]
[18,14,-6];[3,3,3]
[-13,1,-7];[62,64,63]
[9,4,10];[241,202,37]
[-32,24,-6];[39,39,37]
[-31,23,6];[78,82,81]
[-11,11,-14];[60,59,55]
[-80,35,-7];[1,1,1]
[86,26,-6];[68,69,71]
[-23,52,-7];[58,58,50]
[-6,58,-8];[70,64,48]
[7,43,-12];[87,125,188]
[-78,41,2];[18,20,19]
[47,6,-1];[74,76,75]
[6,32,-13];[38,39,43]
[32,6,0];[32,32,32]
[7,56,8];[253,226,35]
[43,44,-8];[69,65,66]
[64,33,4];[59,59,59]
[-54,46,-11];[2,2,2]
[13,20,-13];[54,54,54]
[-48,55,-3];[51,51,51]
[-74,37,-10];[8,8,8]
[13,58,-8];[110,107,76]
[18,25,-5];[16,17,12]
[86,19,-6];[67,68,72]
[18,58,-8];[97,97,97]
[-14,14,-14];[59,59,61]
[-50,55,3];[1,1,1]
[15,44,14];[60,58,59]
[-8,57,-8];[47,49,48]
[23,50,-13];[54,54,54]
[-10,56,-8];[56,56,56]
[47,13,4];[14,14,14]
[-16,14,-8];[94,96,93]
[35,54,-7];[57,57,55]
[-18,26,-3];[40,40,40]
[-84,39,-3];[140,130,79]
[42,38,-11];[52,52,50]
[30,54,-8];[64,63,61]
[-20,55,0];[44,46,45]
[47,8,-4];[3,3,3]
[10,58,-8];[206,181,81]
[29,54,-8];[63,63,61]
[-81,38,-7];[14,12,13]
[-33,48,-8];[29,29,21]
[21,28,-11];[62,63,68]
[5,49,-12];[47,72,152]
[-36,48,-8];[45,46,40]
[-26,49,-4];[49,49,49]
[-41,49,-8];[55,57,56]
[-57,31,0];[8,8,8]
[-25,48,-8];[46,46,44]
[-11,28,-12];[48,49,43]
[16,14,4];[2,2,2]
[-40,48,-8];[60,62,61]
[-79,48,5];[61,61,59]
[45,5,-3];[75,75,75]
[-48,48,-8];[1,1,0]
[-90,36,-6];[77,78,82]
[-76,47,-8];[64,65,67]
[30,23,-8];[102,102,102]
[-40,30,-6];[54,54,52]
[-79,33,0];[25,25,25]
[-29,47,-10];[10,10,8]
[74,23,0];[72,65,57]
[-57,64,-3];[68,69,71]
[81,45,-4];[72,73,75]
[-56,45,-8];[6,6,4]
[-4,32,12];[49,65,91]
[38,49,-6];[58,58,58]
[43,45,-7];[50,50,50]
[32,42,16];[34,36,35]
[-45,55,-1];[18,18,18]
[43,45,-8];[60,60,60]
[31,36,-16];[90,92,91]
[-88,46,1];[68,70,69]
[47,46,0];[75,72,67]
[19,34,-14];[57,57,55]
[53,11,-3];[73,73,73]
[43,44,-7];[55,55,55]
[-3,50,15];[44,52,54]
[37,29,-6];[42,44,43]
[86,24,-6];[122,123,118]
[-18,16,-1];[11,11,9]
[0,0,4];[64,64,64]
[-37,45,-8];[52,52,52]
[13,57,-9];[209,191,129]
[60,20,-2];[62,62,62]
[-43,45,-8];[54,56,55]
[-44,45,-8];[54,56,55]
[-48,45,-8];[41,42,36]
[-61,24,-2];[152,202,229]
[92,46,0];[59,59,61]
[7,21,-12];[233,194,57]
[36,18,-7];[58,54,51]
[-53,45,-8];[93,85,48]
[-61,45,-8];[13,13,13]
[-58,31,-5];[10,10,12]
[8,23,-11];[236,195,25]
[46,40,-6];[42,42,42]
[-82,44,-8];[107,107,105]
[25,35,-16];[75,79,82]
[42,38,-7];[8,10,9]
[11,58,-5];[78,73,54]
[-52,48,-8];[1,1,1]
[-23,34,-11];[35,35,33]
[-57,44,-8];[7,7,5]
[-16,10,-3];[56,58,57]
[-58,16,-1];[73,72,70]
[-89,47,2];[55,54,52]
[-46,48,-9];[78,74,47]
[-88,38,-8];[70,70,72]
[8,34,-12];[3,19,115]
[-30,33,-8];[66,68,67]
[-31,33,-8];[66,68,67]
[15,17,-13];[41,39,40]
[-2,56,-9];[94,82,34]
[17,15,7];[6,8,7]
[54,45,5];[65,65,65]
[-49,37,-9];[92,101,118]
[-50,24,-5];[48,47,45]
[87,45,2];[61,61,63]
[-21,37,11];[62,64,61]
[-30,39,-10];[45,45,45]
[-13,47,16];[61,61,63]
[-25,52,8];[64,64,54]
[-58,25,11];[78,80,79]
[-53,57,-3];[70,71,73]
[17,26,2];[25,25,17]
[-10,31,-14];[56,55,50]
[-1,37,11];[90,117,162]
[-25,32,-8];[53,54,49]
[-24,32,-8];[54,55,50]
[-64,32,-8];[55,57,56]
[-56,61,-3];[63,64,66]
[-63,32,-8];[54,56,55]
[-41,42,8];[34,33,28]
[-13,5,-12];[62,62,62]
[-74,32,-8];[25,25,25]
[-51,53,-6];[55,55,55]
[-20,47,5];[28,28,28]
[-23,49,-8];[60,62,61]
[-59,40,-10];[2,2,2]
[-81,37,4];[31,31,31]
[-22,32,-8];[56,57,52]
[-85,35,2];[27,25,26]
[-3,60,-1];[222,183,44]
[-35,51,-4];[57,57,57]
[8,22,-11];[242,199,34]
[-33,31,-8];[22,25,32]
[-47,31,-8];[64,68,69]
[60,21,-6];[94,94,96]
[6,0,3];[62,62,60]
[-54,42,8];[3,3,3]
[-11,0,3];[244,208,86]
[42,45,-13];[59,59,59]
[-79,39,-7];[33,33,33]
[82,33,4];[16,16,16]
[-56,43,-9];[6,6,6]
[33,28,-8];[52,52,52]
[16,47,15];[24,24,24]
[-22,20,5];[1,1,1]
[-73,29,-2];[27,29,26]
[-45,20,-5];[71,51,1]
[1,29,11];[54,56,55]
[17,22,2];[17,16,12]
[32,28,-8];[50,50,50]
[-34,21,3];[193,152,0]
[30,28,-8];[45,45,47]
[-5,54,-10];[54,54,54]
[36,28,-8];[32,32,30]
[18,25,-8];[27,23,22]
[22,28,9];[43,45,44]
[-93,37,-4];[68,70,67]
[-8,4,-11];[247,205,57]
[22,25,-8];[63,63,65]
[-23,54,-4];[61,49,37]
[18,34,-13];[40,39,37]
[-1,30,16];[57,58,60]
[-42,17,-5];[238,196,22]
[-27,46,-14];[250,206,49]
[16,8,0];[19,19,19]
[-23,24,-8];[1,1,0]
[29,24,-8];[3,3,3]
[4,59,-7];[73,65,50]
[39,32,-11];[59,59,59]
[22,24,-8];[1,1,0]
[-46,27,-11];[55,55,53]
[-87,40,-3];[17,17,17]
[-16,24,-8];[7,7,7]
[75,25,-6];[54,50,49]
[23,23,-8];[65,65,67]
[28,23,-8];[16,16,18]
[-7,30,13];[51,51,41]
[13,8,12];[56,57,59]
[0,27,-11];[32,32,32]
[-59,47,-13];[81,81,83]
[-4,0,-5];[66,68,67]
[-34,45,10];[90,98,117]
[-54,50,-11];[58,55,48]
[-19,35,-15];[31,31,31]
[30,39,15];[42,42,42]
[27,23,-8];[6,6,6]
[-17,48,14];[57,57,57]
[-22,42,-15];[53,53,53]
[24,43,-13];[75,130,220]
[60,44,-6];[53,55,52]
[69,29,3];[45,45,43]
[30,32,11];[66,66,66]
[57,19,-6];[68,69,71]
[-27,47,8];[55,57,54]
[75,21,1];[66,56,44]
[-84,46,-6];[62,62,62]
[17,9,-8];[1,1,1]
[55,21,4];[48,49,51]
[84,18,-6];[67,68,70]
[-15,49,-15];[60,60,62]
[43,41,14];[21,21,21]
[23,55,-2];[7,7,9]
[-16,8,-8];[27,29,28]
[17,4,-8];[38,40,39]
[-30,39,9];[59,57,45]
[69,32,4];[61,62,64]
[-38,37,-9];[19,19,17]
[-84,41,2];[8,8,8]
[-69,50,1];[112,113,115]
[32,8,-1];[0,0,0]
[21,58,-6];[48,50,49]
[-22,42,-11];[166,145,56]
[14,57,-8];[248,210,85]
[46,14,4];[15,15,15]
[-91,47,0];[52,52,54]
[70,31,-6];[68,69,71]
[-81,47,0];[44,44,44]
[28,34,11];[54,55,57]
