position;colour
[-8,55,-2];[41,77,33]
[-33,38,-6];[148,170,181]
[-35,75,0];[27,54,18]
[-22,76,26];[54,87,126]
[-5,83,-11];[51,83,35]
[-28,58,-11];[41,32,8]
[-33,37,-6];[148,167,181]
[-14,83,2];[66,109,49]
[-28,72,16];[123,73,49]
[-31,77,7];[84,97,104]
[-32,40,-4];[156,171,183]
[-35,30,-17];[140,97,49]
[-4,78,-16];[35,71,27]
[-20,69,-16];[82,73,33]
[-7,85,-20];[71,115,54]
[-23,87,-3];[33,69,24]
[-18,67,32];[87,78,73]
[-32,39,-4];[156,172,186]
[-26,86,-1];[54,89,38]
[-5,58,-9];[51,85,35]
[-14,87,-19];[57,44,16]
[-32,40,-2];[148,166,181]
[-13,105,4];[186,152,60]
[-7,75,-24];[33,60,24]
[-32,40,-3];[150,167,181]
[-28,52,-6];[46,78,38]
[-18,62,1];[33,65,24]
[-32,39,-3];[148,166,181]
[-4,84,-16];[66,109,49]
[-40,24,-8];[87,52,27]
[-11,61,-25];[71,38,27]
[-14,107,-14];[49,81,41]
[-32,37,-3];[148,166,181]
[-30,39,-1];[153,175,186]
[-16,46,-7];[82,85,82]
[-31,37,-2];[153,168,181]
[-5,57,-23];[57,32,16]
[-19,73,2];[46,26,24]
[-29,41,0];[165,186,198]
[1,0,-1];[82,49,29]
[-28,41,1];[175,191,200]
[-26,42,1];[173,189,200]
[-19,74,-15];[148,125,66]
[-9,81,-2];[29,64,21]
[10,2,1];[66,40,24]
[2,36,0];[156,172,186]
[-12,65,1];[156,130,57]
[-20,88,-2];[33,68,30]
[-24,44,1];[156,170,181]
[-21,47,1];[123,138,148]
[-5,44,-11];[142,156,167]
[-23,61,-7];[66,81,82]
[-19,61,1];[40,76,35]
[-22,90,-5];[46,83,38]
[-27,61,-15];[123,105,49]
[-14,60,2];[57,101,41]
[-25,71,10];[63,32,21]
[5,22,1];[71,42,30]
[-20,48,1];[112,127,137]
[-47,15,-18];[57,32,18]
[-28,53,-4];[54,94,38]
[-13,90,-14];[63,103,46]
[-19,70,3];[87,53,30]
[-8,77,-2];[33,20,8]
[-29,66,14];[107,60,41]
[-29,49,-3];[126,144,150]
[-6,52,-4];[123,135,148]
[-4,51,-4];[148,162,173]
[-22,69,13];[74,36,24]
[-21,97,-10];[41,69,33]
[-3,49,-10];[126,144,150]
[-34,83,1];[57,89,41]
[-6,54,-5];[104,118,129]
[-12,82,-18];[74,44,24]
[-26,55,-6];[76,90,99]
[-3,51,-4];[148,164,173]
[-3,50,-3];[156,170,178]
[-11,76,-20];[33,60,24]
[-20,85,-1];[33,69,24]
[-4,51,-3];[150,164,175]
[-4,52,-4];[145,160,170]
[-29,62,30];[173,147,62]
[-4,85,-6];[49,85,41]
[-40,93,-22];[57,93,41]
[-33,72,21];[132,40,57]
[-46,4,-12];[66,40,24]
[-1,47,-3];[162,175,186]
[-19,43,-4];[140,154,165]
[-30,45,-7];[148,162,173]
[-8,103,-8];[41,60,33]
[-19,51,-11];[82,94,101]
[-2,49,-3];[162,176,186]
[-33,79,11];[82,75,74]
[-28,77,4];[30,57,21]
[-12,44,-4];[140,154,165]
[-26,75,5];[43,75,30]
[0,46,-4];[150,167,181]
[-20,66,25];[204,204,204]
[-6,43,-10];[148,164,173]
[-28,77,-10];[46,79,30]
[-32,79,8];[33,60,24]
[-2,47,-5];[142,160,175]
[-34,46,-9];[24,28,41]
[-9,68,-21];[107,120,128]
[-24,59,-6];[74,81,90]
[-25,55,-9];[82,94,104]
[-7,39,-7];[170,187,198]
[-2,48,-4];[156,170,181]
[-44,6,-25];[99,60,41]
[-37,58,21];[90,79,77]
[-7,76,-26];[49,85,41]
[-7,74,-27];[8,40,8]
[-23,82,15];[90,77,74]
[-1,47,-6];[142,160,175]
[-1,46,-4];[150,167,181]
[-12,103,0];[33,52,24]
[-27,78,5];[51,87,35]
[0,45,-3];[150,168,183]
[-10,100,-7];[41,69,33]
[-11,108,-6];[74,121,49]
[1,31,-6];[99,60,33]
[-7,78,-3];[33,20,8]
[-1,47,-4];[148,166,181]
[17,39,-10];[113,113,113]
[-10,70,-1];[54,93,41]
[-20,91,-7];[132,97,74]
[-25,96,-20];[33,56,24]
[-7,78,-25];[49,85,41]
[-14,73,-19];[27,54,18]
[-10,80,-1];[27,56,18]
[-11,47,-1];[134,146,159]
[-31,99,-25];[49,77,33]
[-42,21,-21];[82,48,33]
[-28,82,4];[49,81,33]
[-22,41,-8];[145,160,173]
[-21,83,-16];[63,98,46]
[-9,46,-12];[117,136,142]
[-8,44,-10];[145,163,170]
[-27,40,0];[178,196,206]
[-27,40,1];[178,196,206]
[-24,43,1];[159,175,183]
[-25,41,1];[173,186,198]
[-7,25,-1];[115,73,33]
[-8,65,-28];[156,170,173]
[-18,72,2];[18,48,16]
[-22,67,15];[49,20,16]
[-33,42,-9];[132,101,49]
[-23,43,1];[156,174,181]
[-32,38,-6];[150,167,181]
[-23,42,1];[159,172,183]
[-3,44,-10];[148,162,173]
[-18,59,32];[132,121,115]
[-4,60,-22];[82,44,33]
[-16,65,1];[24,52,16]
[-19,60,-12];[74,83,90]
[-2,19,3];[68,38,27]
[-17,60,-13];[74,83,90]
[-19,75,2];[57,97,41]
[-3,42,-8];[156,170,181]
[34,30,5];[144,143,144]
[-2,41,-7];[156,174,186]
[-15,57,0];[79,89,99]
[-31,29,-12];[115,65,33]
[-2,41,-8];[156,174,186]
[-33,46,-11];[24,32,41]
[-24,55,1];[43,75,35]
[-47,2,-13];[63,38,24]
[-47,2,-10];[66,40,24]
[-3,44,-9];[148,162,173]
[-33,69,13];[88,49,35]
[-10,76,1];[41,24,16]
[32,35,4];[183,183,183]
[-3,43,-9];[150,167,181]
[-15,67,2];[60,94,43]
[-18,69,31];[38,64,109]
[-33,73,7];[129,142,150]
[-24,75,-1];[33,65,24]
[-18,76,21];[140,109,74]
[-3,2,-3];[68,40,27]
[-1,36,-3];[132,150,165]
[-8,65,-10];[18,41,13]
[0,40,-4];[156,172,186]
[-7,72,-21];[68,77,84]
[-37,79,0];[46,81,33]
[1,38,-3];[159,172,183]
[-7,83,-6];[38,70,30]
[0,41,-5];[156,170,181]
[0,40,-5];[156,174,186]
[-27,32,-7];[132,150,165]
[-28,68,19];[93,37,27]
[-12,73,-19];[30,57,21]
[-1,40,-6];[156,174,186]
[-2,44,-9];[148,164,178]
[-3,45,-9];[145,160,173]
[-6,77,-5];[63,102,46]
[-11,49,-14];[90,105,115]
[11,41,-13];[87,87,88]
[6,26,-5];[115,73,38]
[-14,84,1];[51,89,43]
[-5,26,2];[126,85,43]
[-2,45,-8];[148,163,175]
[-14,66,32];[90,81,82]
[-9,51,-2];[115,130,140]
[-31,45,-5];[148,163,175]
[-38,30,-6];[129,87,43]
[-30,66,27];[74,65,99]
[-6,50,-1];[148,160,170]
[-14,53,0];[82,93,104]
[-20,48,-10];[90,105,115]
[-40,25,-8];[41,36,33]
[1,40,0];[153,168,181]
[0,41,1];[167,180,192]
[-1,43,0];[167,184,198]
[-6,86,-14];[30,60,21]
[-20,58,-11];[74,81,90]
[0,43,-1];[156,178,189]
[0,42,-1];[150,167,183]
[-10,41,-3];[145,160,173]
[0,42,-3];[148,166,181]
[-29,83,13];[99,93,90]
[-30,22,-14];[33,20,8]
[-1,45,-4];[150,167,183]
[-1,45,-5];[150,167,183]
[6,1,4];[132,85,57]
[0,44,-5];[150,170,183]
[-29,23,-9];[142,99,51]
[-32,36,-3];[148,166,181]
[-25,102,-7];[33,56,24]
[0,44,-3];[150,170,183]
[-9,53,-29];[82,44,24]
[-6,54,-6];[107,118,129]
[-3,52,-6];[54,98,38]
[-3,51,-5];[148,162,173]
[-5,43,-27];[24,24,49]
[-4,53,-6];[117,129,142]
[-37,96,-24];[49,85,41]
[-2,48,-5];[140,158,173]
[-1,47,-7];[140,158,173]
[-11,69,0];[66,109,49]
[-19,87,1];[66,109,57]
[-31,76,-3];[21,53,21]
[-4,54,-8];[41,75,30]
[-14,73,30];[38,62,101]
[-45,16,-23];[82,48,33]
[-2,50,-6];[137,152,165]
[-11,55,-3];[87,99,112]
[5,42,-18];[57,57,57]
[-44,14,-24];[82,48,33]
[-9,93,-2];[214,178,140]
[-3,50,-8];[129,144,156]
[-2,49,-5];[142,160,173]
[-24,107,-10];[49,77,33]
[-3,51,-7];[129,143,153]
[38,30,9];[107,107,107]
[-14,71,-19];[30,57,21]
[-4,53,-8];[101,114,126]
[-19,49,-11];[90,105,115]
[-26,101,-24];[41,60,33]
[11,6,7];[87,52,33]
[-5,101,0];[140,103,35]
[-8,87,-18];[60,97,43]
[-34,78,5];[79,89,96]
[-20,99,0];[132,93,33]
[-18,64,-14];[120,75,41]
[-39,17,-24];[82,48,33]
[-6,87,-6];[66,110,49]
[-37,64,22];[49,44,49]
[-33,82,4];[60,99,43]
[-15,93,-11];[107,69,24]
[-12,51,-14];[82,95,104]
[-39,8,-15];[76,45,30]
[-13,50,-13];[82,95,104]
[-25,55,-1];[82,93,99]
[-16,103,1];[49,77,33]
[-8,85,-6];[90,56,33]
[-14,64,20];[49,44,33]
[-4,74,-23];[60,101,43]
[-14,50,-13];[82,94,101]
[-24,72,20];[66,52,49]
[-36,48,-9];[33,28,8]
[-2,9,-8];[95,59,35]
[-6,81,-8];[41,78,32]
[-30,30,-13];[107,60,33]
[-11,51,-14];[82,97,107]
[-37,76,1];[57,97,41]
[-40,9,-15];[57,32,24]
[-21,68,23];[66,40,33]
[-2,38,-6];[156,174,189]
[-41,5,-25];[76,45,27]
[-26,87,-7];[57,97,41]
[-34,69,7];[107,121,132]
[-33,77,12];[123,109,99]
[-12,75,-17];[24,56,21]
[-25,105,-8];[41,69,33]
[-28,51,-8];[41,77,33]
[-22,56,31];[107,93,90]
[1,35,-3];[150,166,178]
[-7,41,-8];[165,179,189]
[-22,84,-15];[60,97,43]
[9,6,10];[142,91,68]
[-20,46,-10];[115,130,140]
[-33,36,-5];[162,175,186]
[-3,41,-9];[156,172,186]
[-24,51,-10];[90,102,112]
[-21,61,-12];[35,71,27]
[-9,62,-26];[93,52,35]
[-3,40,-7];[162,176,189]
[-27,76,6];[66,101,49]
[-32,30,-16];[145,101,60]
[-11,97,-11];[112,78,27]
[-3,41,-8];[156,172,186]
[29,33,-1];[148,148,148]
[-7,47,-30];[54,34,27]
[-36,75,4];[74,85,99]
[-8,69,-26];[172,184,189]
[-11,94,-9];[123,93,66]
[-10,74,-18];[24,56,21]
[-16,51,2];[35,71,27]
[-4,43,-10];[148,164,173]
[-33,71,22];[49,81,123]
[-31,75,-2];[24,52,16]
[-4,42,-9];[153,171,181]
[-5,31,-3];[170,183,195]
[-4,28,1];[140,158,173]
[6,8,-4];[66,40,24]
[35,29,4];[241,241,242]
[-7,73,-19];[33,60,24]
[-31,85,-1];[57,93,41]
[-2,0,-5];[140,89,66]
[-17,103,1];[49,77,33]
[-21,98,-20];[33,60,33]
[-4,42,-28];[68,43,29]
[-6,42,-9];[156,174,181]
[-21,46,1];[134,148,159]
[-24,58,0];[51,89,38]
[-5,51,-30];[74,34,24]
[-26,69,-8];[84,49,24]
[-36,33,-7];[156,174,189]
[-23,58,1];[41,77,33]
[-11,82,-20];[41,32,16]
[-29,35,-9];[148,166,181]
[-7,63,-27];[90,50,38]
[-19,47,-16];[46,78,38]
[-43,22,-13];[60,34,18]
[-22,60,1];[41,77,33]
[-6,54,-1];[46,86,38]
[-15,91,-12];[107,117,123]
[-10,78,0];[24,60,24]
[-22,66,31];[41,69,107]
[22,35,-7];[123,123,123]
[-37,72,9];[181,190,198]
[-27,74,6];[33,60,24]
[-37,17,-11];[82,48,33]
[-22,58,1];[49,85,33]
[-38,25,-7];[57,32,16]
[7,1,4];[112,74,46]
[3,39,-22];[49,40,82]
[-6,66,-5];[41,69,33]
[-8,50,-15];[41,77,33]
[-40,30,-10];[126,83,41]
[-20,57,-11];[74,81,90]
[-31,32,-13];[170,184,195]
[-8,59,-14];[51,87,41]
[-34,101,-22];[49,81,41]
[-19,93,-5];[104,70,24]
[-26,77,25];[96,75,27]
[-15,46,-15];[51,83,35]
[-10,75,26];[82,73,74]
[-20,58,1];[74,85,93]
[-15,63,23];[164,124,82]
[-32,53,-12];[24,32,49]
[-25,73,-2];[27,54,18]
[-21,106,-3];[57,97,41]
[-21,58,1];[74,85,90]
[-21,108,-15];[57,97,41]
[-5,84,-15];[57,97,41]
[-22,90,-8];[41,73,33]
[-24,107,-17];[49,77,33]
[-36,63,23];[41,52,90]
[-22,78,2];[54,90,38]
[-19,69,-16];[8,12,16]
[-5,52,-27];[57,40,33]
[-27,55,-6];[49,77,33]
[-18,58,1];[74,87,99]
[-17,108,-16];[49,77,33]
[-18,57,1];[82,93,99]
[-25,60,-2];[60,95,43]
[-30,45,-3];[142,159,175]
[-10,94,-8];[132,97,74]
[-13,77,23];[66,44,24]
[-8,58,-12];[68,81,90]
[-28,84,3];[51,85,35]
[-19,58,1];[74,85,96]
[-15,103,-17];[41,60,33]
[-19,56,1];[82,93,101]
[-14,76,3];[115,73,41]
[-20,88,-11];[35,69,27]
[-20,55,1];[82,93,99]
[-29,54,-13];[99,77,33]
[-15,73,-20];[24,52,16]
[-37,32,-11];[99,60,33]
[-17,55,1];[82,95,104]
[1,30,2];[170,192,203]
[-23,66,0];[29,60,27]
[-34,77,0];[33,60,24]
[-7,83,-4];[99,60,33]
[3,26,3];[57,32,16]
[-18,54,1];[84,98,107]
[-33,67,13];[68,36,21]
[-18,53,1];[87,99,107]
[-18,49,-10];[82,97,107]
[-5,54,-9];[90,103,115]
[-5,54,-10];[82,97,107]
[-25,105,-10];[41,60,33]
[-29,25,-14];[120,79,35]
[-6,55,-8];[87,102,112]
[-1,21,-8];[87,53,33]
[-6,56,-8];[82,97,107]
[-21,65,16];[66,28,21]
[-5,51,1];[38,70,30]
[-6,71,-10];[33,73,24]
[-16,48,-11];[84,99,109]
[-24,59,-7];[74,81,90]
[-32,51,-9];[24,28,41]
[-26,68,12];[95,52,35]
[-15,97,1];[156,125,90]
[-9,40,-7];[159,176,183]
[-28,77,7];[27,52,18]
[-12,48,-12];[99,111,120]
[-36,68,20];[35,52,87]
[-30,25,-17];[41,34,30]
[-8,60,-11];[74,81,90]
[-29,47,-8];[140,154,165]
[-13,48,-12];[99,109,115]
[-32,42,-7];[156,174,186]
[-30,67,27];[82,68,104]
[-14,49,-12];[87,102,112]
[-15,100,-16];[49,77,33]
[-22,61,1];[33,69,24]
[-14,74,-25];[30,57,21]
[-15,49,-12];[90,102,109]
[-31,33,-11];[181,199,206]
[-10,51,-15];[82,95,104]
[-16,48,-16];[46,81,35]
[-37,46,-9];[255,255,255]
[-17,48,-8];[82,91,99]
[-7,46,1];[148,166,181]
[-33,80,2];[30,57,21]
[-17,49,-9];[82,93,99]
[-17,50,-11];[82,93,99]
[-44,20,-15];[74,40,33]
[-28,50,-5];[107,125,132]
[-16,44,-16];[38,68,24]
[41,31,10];[107,106,107]
[-16,49,-11];[82,97,107]
[3,3,1];[76,45,27]
[-13,62,1];[165,142,66]
[-7,55,-5];[99,111,120]
[-10,74,-17];[38,68,30]
[-8,55,-5];[96,107,120]
[-29,36,-1];[170,187,198]
[-7,56,-6];[90,101,107]
[-5,55,-7];[49,81,33]
[-5,55,-8];[38,69,27]
[-7,56,-7];[84,98,107]
[-4,74,-25];[57,93,41]
[-4,72,-23];[16,44,8]
[-33,34,-10];[175,191,200]
[-17,55,-13];[74,86,93]
[-18,56,-12];[74,85,93]
[-35,48,-8];[107,89,41]
[-8,56,-5];[84,99,109]
[-32,58,24];[132,101,66]
[-37,3,-10];[76,45,30]
[-13,66,1];[27,59,18]
[-8,56,-6];[84,95,104]
[-20,95,-10];[49,73,33]
[-9,56,-4];[84,95,107]
[-10,56,-3];[84,98,107]
[-10,54,-3];[84,95,104]
[-10,56,-4];[82,97,107]
[-6,76,-9];[46,78,35]
[-23,56,1];[43,79,35]
[-11,67,-28];[181,190,198]
[-11,54,-3];[87,99,112]
[-11,53,-3];[82,94,101]
[-15,104,1];[57,97,49]
[-8,57,-5];[82,93,99]
[-37,12,-22];[57,32,24]
[-17,84,-17];[16,12,8]
[-23,80,1];[46,77,33]
[-9,57,-5];[82,95,104]
[-34,19,-19];[66,40,24]
[-20,78,-16];[140,109,57]
[-9,56,-5];[82,95,104]
[-2,33,4];[120,139,153]
[-47,3,-11];[63,38,24]
[-15,102,-17];[33,60,33]
[-4,82,-15];[46,82,35]
[-29,49,-8];[43,77,30]
[-1,48,-28];[82,48,35]
[-33,95,-21];[49,77,33]
[-10,58,-4];[82,94,101]
[-3,52,-27];[57,40,33]
[-31,21,-9];[145,101,51]
[-10,62,-6];[82,85,82]
[-32,80,15];[27,44,74]
[-25,35,-8];[132,150,165]
[-8,59,-6];[74,85,93]
[-14,75,-20];[30,57,21]
[-5,48,-30];[79,50,33]
[-35,50,-10];[82,73,24]
[-12,45,-15];[46,86,38]
[-41,25,-8];[99,56,24]
[-9,61,-5];[74,85,90]
[5,26,-5];[115,69,33]
[-13,72,-24];[71,78,87]
[-10,60,-5];[74,85,90]
[-7,64,-28];[99,113,123]
[7,14,1];[74,44,33]
[-1,46,-6];[148,163,181]
[-19,74,-14];[49,82,35]
[-12,58,-15];[74,81,90]
[-23,38,-1];[150,167,181]
[-7,57,-6];[82,94,101]
[-28,26,-12];[112,71,33]
[-19,46,0];[126,140,150]
[-8,60,-7];[74,83,90]
[-39,8,-27];[134,86,60]
[-9,61,-6];[74,82,90]
[-9,60,-6];[74,85,90]
[-5,100,-3];[126,87,27]
[2,1,4];[104,64,43]
[-43,2,-19];[99,65,41]
[-12,61,-24];[49,26,18]
[-37,31,-7];[156,170,181]
[-15,60,0];[79,89,99]
[-20,70,-13];[49,82,38]
[-10,62,-5];[82,83,82]
[6,30,0];[145,98,51]
[-19,68,-18];[66,56,24]
[-27,60,30];[38,50,87]
[-16,55,0];[82,94,101]
[-19,88,-12];[35,67,27]
[-12,88,-7];[123,134,140]
[-37,11,-19];[49,24,16]
[-10,71,-27];[156,166,173]
[-16,55,1];[82,95,104]
[-31,74,14];[109,64,46]
[-25,46,1];[156,170,173]
[-16,58,1];[74,89,99]
[-1,45,-6];[148,166,181]
[3,45,-19];[49,40,82]
[-2,54,-26];[115,40,33]
[-13,44,-16];[16,48,16]
[-27,55,31];[82,69,74]
[-16,57,1];[82,90,99]
[-4,52,0];[24,56,16]
[-31,79,12];[110,96,95]
[-8,83,-23];[51,89,35]
[-16,52,0];[87,99,112]
[-19,52,4];[63,101,46]
[-4,82,-17];[51,87,35]
[-38,5,-9];[95,56,35]
[-10,45,-31];[49,44,82]
[-6,55,-14];[51,91,41]
[-25,96,-18];[33,60,33]
[-16,51,0];[90,103,112]
[-5,51,-22];[68,28,21]
[2,38,-24];[57,52,107]
[-17,48,-2];[82,97,107]
[-5,23,1];[33,16,8]
[-1,0,2];[41,36,33]
[-32,33,-13];[173,186,198]
[-32,78,6];[62,73,79]
[-15,48,-12];[87,99,107]
[-22,67,17];[51,32,21]
[-7,102,-2];[112,79,27]
[-17,68,27];[57,44,41]
[-43,22,-14];[49,28,16]
[-14,49,-2];[90,103,112]
[-11,60,-4];[74,86,93]
[-22,65,-17];[90,77,41]
[-11,58,-3];[76,90,99]
[-35,79,-3];[30,66,21]
[-24,65,-5];[18,41,13]
[-34,47,-8];[24,28,41]
[-2,50,-7];[33,69,33]
[-32,79,0];[30,57,21]
[-25,67,-5];[33,63,24]
[-31,46,-10];[148,121,57]
[-11,57,-3];[82,93,101]
[-8,45,-11];[137,155,162]
[-24,71,19];[107,36,33]
[-18,79,-16];[24,32,49]
[-28,70,14];[71,38,27]
[-46,17,-17];[57,34,21]
[-11,56,-3];[82,95,104]
[-11,54,-2];[90,101,115]
[-8,54,-4];[99,113,123]
[-13,102,0];[49,77,33]
[-12,54,-1];[82,95,104]
[-7,26,-1];[120,79,35]
[-12,55,-2];[82,93,104]
[-8,58,-6];[74,87,96]
[-28,63,-13];[33,36,57]
[-37,31,-15];[137,90,46]
[-17,80,1];[76,121,57]
[-10,90,-12];[60,98,46]
[-31,28,-16];[132,87,41]
[-12,52,-2];[90,103,112]
[-13,51,-1];[90,101,115]
[-10,107,-1];[99,166,74]
[17,36,-11];[142,143,142]
[-8,77,-15];[24,52,16]
[-35,81,4];[57,97,49]
[-28,33,-2];[140,158,173]
[-26,36,0];[153,168,181]
[2,25,3];[57,32,16]
[-27,35,-1];[150,164,175]
[-31,33,-1];[181,195,206]
[-18,44,-4];[132,146,156]
[-19,42,-5];[140,154,165]
[-8,56,-15];[51,85,38]
[-20,43,-6];[140,154,165]
[-21,69,17];[46,30,21]
[-20,42,-4];[140,158,165]
[-20,42,-7];[140,154,165]
[32,32,2];[147,147,147]
[13,1,7];[66,40,24]
[-2,20,-8];[99,60,41]
[-20,41,-5];[140,158,173]
[-34,68,23];[41,70,109]
[-5,54,-4];[57,93,41]
[-8,105,-8];[33,60,33]
[-21,41,-8];[142,159,173]
[-21,40,-6];[142,163,175]
[-16,49,-12];[87,98,112]
[-34,20,-7];[117,75,41]
[-14,54,-17];[63,102,46]
[-24,73,15];[73,36,21]
[-25,51,0];[104,115,123]
[-20,42,-5];[140,154,165]
[-13,47,2];[99,105,115]
[-9,85,-6];[33,65,24]
[-21,42,-8];[140,158,165]
[-3,25,4];[140,97,49]
[9,6,2];[74,42,30]
[-21,101,-21];[33,60,33]
[-30,54,-10];[57,44,16]
[-24,38,-9];[156,170,181]
[-18,69,24];[82,49,35]
[-7,74,-26];[33,60,24]
[-27,36,-9];[156,171,183]
[-26,54,-2];[82,93,104]
[-2,51,-23];[57,24,16]
[-9,61,-10];[71,81,87]
[-1,41,-25];[41,32,66]
[-27,35,-9];[148,166,181]
[-28,36,-9];[159,174,183]
[-23,51,1];[107,118,129]
[-15,88,-3];[106,118,126]
[-7,67,-5];[63,101,46]
[-19,99,-18];[33,56,24]
[-37,70,7];[165,174,181]
[-17,110,-11];[66,105,49]
[-19,79,19];[74,65,66]
[-7,74,28];[206,190,181]
[-33,34,-4];[153,174,186]
[-5,53,-6];[115,125,132]
[-13,71,31];[112,99,98]
[-25,43,-10];[156,171,181]
[-33,79,10];[82,73,74]
[-19,106,0];[41,69,33]
[-6,46,-29];[24,24,49]
[-32,33,-2];[148,166,181]
[-23,60,-14];[33,36,57]
[-30,30,-2];[131,152,170]
[-21,49,-15];[49,89,41]
[-11,108,-3];[82,138,66]
[-22,71,17];[82,32,24]
[-6,44,-24];[140,106,54]
[-11,83,0];[49,85,41]
[-27,75,7];[16,36,8]
[-21,108,-5];[57,97,41]
[-20,93,-5];[112,79,27]
[3,39,-24];[74,69,123]
[-4,75,-24];[54,94,41]
[-21,110,-7];[57,97,41]
[-20,108,-17];[49,81,41]
[-17,94,-12];[49,81,41]
[-25,56,-1];[74,89,99]
[-7,82,-8];[38,73,30]
[-9,83,-22];[51,91,35]
[-29,31,-2];[132,146,165]
[-13,107,1];[99,158,74]
[-37,26,-18];[90,56,41]
[-31,76,20];[71,64,63]
[-37,32,-9];[153,170,181]
[-28,84,-10];[51,83,35]
[-36,11,-17];[66,36,24]
[-5,57,-9];[49,85,41]
[-38,30,-11];[84,87,93]
[-17,51,-12];[82,94,101]
[-38,30,-10];[132,154,165]
[-37,31,-11];[156,170,181]
[-36,32,-7];[156,174,189]
[-33,50,-12];[57,44,16]
[-10,56,-26];[104,59,41]
[-26,55,-8];[49,85,41]
[-29,27,-13];[137,154,167]
[-43,5,-25];[90,55,35]
[-28,29,-11];[140,154,173]
[-34,27,-7];[115,69,33]
[-30,77,-4];[30,60,21]
[-9,77,-17];[33,65,24]
[7,7,8];[96,57,33]
[-20,65,27];[41,32,24]
[-15,89,-19];[66,52,24]
[-23,81,-14];[60,97,43]
[-13,91,-1];[181,146,107]
[-27,82,-12];[54,97,46]
[-28,29,-12];[150,167,181]
[-30,28,-14];[82,85,90]
[-22,39,-1];[156,171,183]
[-2,26,4];[140,93,49]
[-15,78,25];[29,41,77]
[-17,109,-4];[74,130,57]
[-19,57,-12];[74,85,90]
[-13,90,-10];[132,97,74]
[-11,61,0];[24,52,16]
[-27,78,7];[41,77,33]
[-29,30,-13];[104,64,27]
[-29,28,-9];[132,148,165]
[-29,97,-24];[49,73,33]
[-28,73,3];[33,60,24]
[-30,31,-13];[165,180,195]
[-21,66,-15];[82,73,33]
[-30,29,-14];[148,166,181]
[-7,75,-14];[24,48,16]
[-39,2,-6];[68,38,27]
[-7,77,-16];[30,60,21]
[4,24,-5];[46,26,16]
[-31,30,-14];[159,175,189]
[-18,68,-14];[43,79,35]
[-13,103,1];[33,48,24]
[-3,85,-7];[40,74,32]
[-31,29,-15];[87,87,87]
[-6,22,-2];[54,30,18]
[-18,49,-9];[84,98,109]
[-28,53,-14];[33,36,49]
[-15,50,-12];[82,95,104]
[-32,30,-15];[90,89,90]
[-37,75,1];[27,59,24]
[2,28,1];[156,174,189]
[38,32,9];[153,154,155]
[-11,71,-17];[27,54,18]
[-17,77,3];[63,103,46]
[-31,32,-12];[173,190,198]
[-29,31,-12];[165,178,189]
[-31,31,-13];[165,182,195]
[-33,27,-8];[123,77,41]
[-32,32,-14];[115,77,41]
[-27,84,-11];[54,93,41]
[-41,91,-20];[66,105,49]
[-5,52,-25];[41,24,16]
[-34,31,-13];[165,178,189]
[-15,91,-2];[165,134,90]
[-11,47,-16];[46,82,35]
[-30,51,-12];[24,32,49]
[-33,32,-13];[165,183,198]
[-6,86,-13];[82,48,24]
[-19,62,32];[117,110,104]
[-17,82,-17];[33,28,0]
[-20,96,-11];[24,44,24]
[-6,47,0];[156,170,181]
[-7,105,-4];[140,105,33]
[-34,32,-13];[115,73,41]
[-6,78,-24];[60,99,43]
[-34,31,-14];[156,174,189]
[1,20,3];[82,50,33]
[-4,55,-8];[38,73,30]
[-12,109,-8];[66,109,49]
[-31,95,-20];[49,73,33]
[-20,43,-8];[137,152,165]
[-20,57,-12];[74,85,90]
[-5,33,2];[123,142,156]
[-35,31,-14];[82,85,82]
[-9,87,-16];[33,20,8]
[-36,93,-21];[49,73,33]
[-38,7,-24];[60,36,21]
[-6,63,-23];[68,36,21]
[-29,69,17];[73,38,24]
[-41,7,-11];[99,56,33]
[-30,102,-18];[49,73,33]
[-32,26,-5];[162,176,189]
[-12,71,-17];[33,60,24]
[-22,59,-13];[60,99,43]
[-25,69,-12];[99,85,41]
[-46,4,-11];[68,41,27]
[-14,69,28];[66,56,57]
[-36,31,-13];[82,89,90]
[-9,86,-7];[27,56,18]
[-8,71,-18];[30,60,21]
[-12,77,-19];[46,82,38]
[-15,70,25];[57,52,49]
[-22,49,1];[112,127,137]
[-34,33,-11];[170,186,195]
[6,18,-1];[68,38,27]
[-18,100,1];[104,67,24]
[4,20,-7];[66,36,24]
[-33,33,-12];[173,186,198]
[-34,33,-12];[165,184,198]
[-25,36,-8];[140,158,173]
[-7,77,-15];[33,60,24]
[-20,105,-20];[49,73,33]
[-10,46,-31];[24,24,49]
[-16,63,-14];[96,63,38]
[-36,33,-10];[156,171,183]
[-29,69,18];[107,40,33]
[-43,5,-24];[74,44,24]
[-37,32,-12];[156,171,183]
[-33,60,27];[35,49,84]
[-1,46,-24];[33,28,57]
[-25,103,-22];[49,73,33]
[-28,100,-24];[49,73,33]
[-24,63,-8];[96,63,33]
[-28,51,-11];[181,154,82]
[-37,31,-12];[74,77,74]
[-35,33,-9];[156,172,181]
[-11,88,-7];[148,160,173]
[-4,40,-8];[165,182,189]
[-6,49,-27];[49,20,16]
[34,34,5];[187,187,187]
[-13,50,-17];[54,94,38]
[-9,76,-25];[27,53,18]
[5,29,0];[41,24,8]
[-9,58,-5];[82,93,99]
[-23,55,-13];[60,99,43]
[1,6,-7];[82,48,33]
